#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
439,09/02/2022 02:48:02,24.27,-65.27,7.94,,,,
440,09/02/2022 03:03:02,24.19,-65.02,7.94,,,,
441,09/02/2022 03:18:02,24.17,-65.03,7.94,,,,
442,09/02/2022 03:33:02,24.10,-64.80,7.94,,,,
443,09/02/2022 03:48:02,24.07,-64.63,7.93,,,,
444,09/02/2022 04:03:02,24.03,-64.30,7.93,,,,
445,09/02/2022 04:18:02,24.03,-63.83,7.92,,,,
446,09/02/2022 04:33:02,24.05,-63.97,7.92,,,,
447,09/02/2022 04:48:02,24.05,-64.38,7.93,,,,
448,09/02/2022 05:03:02,24.03,-64.08,7.92,,,,
449,09/02/2022 05:18:02,24.00,-63.75,7.92,,,,
450,09/02/2022 05:33:02,23.95,-62.67,7.90,,,,
451,09/02/2022 05:48:02,23.88,-63.42,7.91,,,,
452,09/02/2022 06:03:02,23.74,-62.97,7.91,,,,
453,09/02/2022 06:18:02,23.64,-62.86,7.90,,,,
454,09/02/2022 06:33:02,23.69,-62.75,7.90,,,,
455,09/02/2022 06:48:02,23.62,-62.21,7.89,,,,
456,09/02/2022 07:03:02,23.54,-61.47,7.88,,,,
457,09/02/2022 07:18:02,23.47,-61.08,7.87,,,,
458,09/02/2022 07:33:02,23.47,-60.78,7.87,,,,
459,09/02/2022 07:48:02,23.45,-60.80,7.87,,,,
460,09/02/2022 08:03:02,23.47,-60.49,7.86,,,,
461,09/02/2022 08:18:02,23.47,-60.24,7.86,,,,
462,09/02/2022 08:33:02,23.52,-60.52,7.86,,,,
463,09/02/2022 08:48:02,23.62,-60.61,7.86,,,,
464,09/02/2022 09:03:02,23.71,-60.72,7.87,,,,
465,09/02/2022 09:18:02,23.83,-61.16,7.87,,,,
466,09/02/2022 09:33:02,23.93,-61.33,7.88,,,,
467,09/02/2022 09:48:02,24.07,-61.41,7.88,,,,
468,09/02/2022 10:03:02,24.17,-61.44,7.88,,,,
469,09/02/2022 10:18:02,24.24,-61.49,7.88,,,,
470,09/02/2022 10:33:02,24.39,-61.63,7.88,,,,
471,09/02/2022 10:48:02,24.51,-62.16,7.89,,,,
472,09/02/2022 11:03:02,24.53,-62.47,7.89,,,,
473,09/02/2022 11:18:02,24.27,-62.56,7.90,,,,
474,09/02/2022 11:33:02,24.27,-65.08,7.94,,,,
475,09/02/2022 11:48:02,24.29,-65.46,7.95,,,,
476,09/02/2022 12:03:02,24.32,-65.71,7.95,,,,
477,09/02/2022 12:18:02,24.41,-65.72,7.95,,,,
478,09/02/2022 12:33:02,24.51,-65.88,7.95,,,,
479,09/02/2022 12:48:02,24.53,-66.17,7.96,,,,
480,09/02/2022 13:03:02,24.53,-66.24,7.96,,,,
481,09/02/2022 13:18:02,24.58,-66.55,7.97,,,,
482,09/02/2022 13:33:02,24.60,-66.74,7.97,,,,
483,09/02/2022 13:48:02,24.63,-67.16,7.98,,,,
484,09/02/2022 14:03:02,24.60,-67.31,7.98,,,,
485,09/02/2022 14:18:02,24.63,-67.49,7.98,,,,
486,09/02/2022 14:33:02,24.68,-67.66,7.98,,,,
487,09/02/2022 14:48:02,24.70,-67.80,7.99,,,,
488,09/02/2022 15:03:02,24.73,-67.83,7.99,,,,
489,09/02/2022 15:18:02,24.77,-68.06,7.99,,,,
490,09/02/2022 15:33:02,24.80,-68.16,7.99,,,,
491,09/02/2022 15:48:02,24.85,-68.69,8.00,,,,
492,09/02/2022 16:03:02,24.85,-69.05,8.01,,,,
493,09/02/2022 16:18:02,24.82,-69.36,8.01,,,,
494,09/02/2022 16:33:02,24.85,-70.39,8.03,,,,
495,09/02/2022 16:48:02,24.90,-70.81,8.04,,,,
496,09/02/2022 17:03:02,24.85,-69.94,8.02,,,,
497,09/02/2022 17:18:02,24.87,-69.64,8.02,,,,
498,09/02/2022 17:33:02,24.85,-69.58,8.02,,,,
499,09/02/2022 17:48:02,24.85,-69.28,8.01,,,,
500,09/02/2022 18:03:02,24.92,-69.42,8.01,,,,
501,09/02/2022 18:18:02,24.82,-69.35,8.01,,,,
502,09/02/2022 18:33:02,24.70,-69.19,8.01,,,,
503,09/02/2022 18:48:02,24.70,-69.47,8.02,,,,
504,09/02/2022 19:03:02,24.73,-69.17,8.01,,,,
505,09/02/2022 19:18:02,24.73,-68.88,8.01,,,,
506,09/02/2022 19:33:02,24.75,-68.13,7.99,,,,
507,09/02/2022 19:48:02,24.73,-67.75,7.99,,,,
508,09/02/2022 20:03:02,24.75,-67.33,7.98,,,,
509,09/02/2022 20:18:02,24.75,-67.11,7.97,,,,
510,09/02/2022 20:33:02,24.77,-66.72,7.97,,,,
511,09/02/2022 20:48:02,24.77,-66.72,7.97,,,,
512,09/02/2022 21:03:02,24.80,-66.28,7.96,,,,
513,09/02/2022 21:18:02,24.77,-66.02,7.96,,,,
514,09/02/2022 21:33:02,24.80,-65.55,7.95,,,,
515,09/02/2022 21:48:02,24.77,-64.97,7.94,,,,
516,09/02/2022 22:03:02,24.77,-64.46,7.93,,,,
517,09/02/2022 22:18:02,24.80,-64.10,7.92,,,,
518,09/02/2022 22:33:02,24.82,-63.85,7.92,,,,
519,09/02/2022 22:48:02,24.82,-63.72,7.91,,,,
520,09/02/2022 23:03:02,24.82,-63.60,7.91,,,,
521,09/02/2022 23:18:02,24.73,-63.28,7.91,,,,
522,09/02/2022 23:33:02,24.58,-62.49,7.89,,,,
523,09/02/2022 23:48:02,24.56,-62.56,7.90,,,,
524,09/03/2022 00:03:02,24.41,-62.72,7.90,,,,
525,09/03/2022 00:18:02,24.39,-64.49,7.93,,,,
526,09/03/2022 00:33:02,24.22,-65.33,7.95,,,,
527,09/03/2022 00:48:02,24.22,-65.91,7.96,,,,
528,09/03/2022 01:03:02,24.15,-65.42,7.95,,,,
529,09/03/2022 01:18:02,24.12,-65.52,7.95,,,,
530,09/03/2022 01:33:02,24.05,-65.39,7.95,,,,
531,09/03/2022 01:48:02,24.00,-64.99,7.94,,,,
532,09/03/2022 02:03:02,23.98,-64.63,7.93,,,,
533,09/03/2022 02:18:02,23.95,-64.38,7.93,,,,
534,09/03/2022 02:33:02,23.93,-64.38,7.93,,,,
535,09/03/2022 02:48:02,23.93,-64.52,7.93,,,,
536,09/03/2022 03:03:02,23.91,-64.50,7.93,,,,
537,09/03/2022 03:18:02,23.86,-64.39,7.93,,,,
538,09/03/2022 03:33:02,23.81,-64.47,7.93,,,,
539,09/03/2022 03:48:02,23.74,-64.00,7.92,,,,
540,09/03/2022 04:03:02,23.66,-63.92,7.92,,,,
541,09/03/2022 04:18:02,23.59,-63.86,7.92,,,,
542,09/03/2022 04:33:02,23.62,-63.63,7.92,,,,
543,09/03/2022 04:48:02,23.64,-63.46,7.91,,,,
544,09/03/2022 05:03:02,23.54,-62.94,7.91,,,,
545,09/03/2022 05:18:02,23.59,-62.85,7.90,,,,
546,09/03/2022 05:33:02,23.62,-63.27,7.91,,,,
547,09/03/2022 05:48:02,23.62,-63.60,7.92,,,,
548,09/03/2022 06:03:02,23.62,-63.49,7.91,,,,
549,09/03/2022 06:18:02,23.62,-63.17,7.91,,,,
550,09/03/2022 06:33:02,23.62,-63.16,7.91,,,,
551,09/03/2022 06:48:02,23.59,-63.00,7.91,,,,
552,09/03/2022 07:03:02,23.52,-63.13,7.91,,,,
553,09/03/2022 07:18:02,23.40,-62.52,7.90,,,,
554,09/03/2022 07:33:02,23.33,-61.33,7.88,,,,
555,09/03/2022 07:48:02,23.42,-62.14,7.89,,,,
556,09/03/2022 08:03:02,23.42,-61.78,7.89,,,,
557,09/03/2022 08:18:02,23.42,-61.61,7.88,,,,
558,09/03/2022 08:33:02,23.40,-61.36,7.88,,,,
559,09/03/2022 08:48:02,23.45,-60.91,7.87,,,,
560,09/03/2022 09:03:02,23.52,-60.85,7.87,,,,
561,09/03/2022 09:18:02,23.57,-60.80,7.87,,,,
562,09/03/2022 09:33:02,23.64,-60.74,7.87,,,,
563,09/03/2022 09:48:02,23.71,-61.13,7.87,,,,
564,09/03/2022 10:03:02,23.81,-61.35,7.88,,,,
565,09/03/2022 10:18:02,23.93,-61.49,7.88,,,,
566,09/03/2022 10:33:02,24.00,-61.52,7.88,,,,
567,09/03/2022 10:48:02,24.03,-61.78,7.88,,,,
568,09/03/2022 11:03:02,24.10,-62.02,7.89,,,,
569,09/03/2022 11:18:02,24.36,-63.00,7.90,,,,
570,09/03/2022 11:33:02,24.73,-64.94,7.94,,,,
571,09/03/2022 11:48:02,24.75,-64.22,7.92,,,,
572,09/03/2022 12:03:02,24.22,-62.21,7.89,,,,
573,09/03/2022 12:18:02,24.29,-65.27,7.94,,,,
574,09/03/2022 12:33:02,24.29,-65.71,7.95,,,,
575,09/03/2022 12:48:02,24.34,-65.17,7.94,,,,
576,09/03/2022 13:03:02,24.44,-65.17,7.94,,,,
577,09/03/2022 13:18:02,24.51,-65.61,7.95,,,,
578,09/03/2022 13:33:02,24.53,-65.39,7.95,,,,
579,09/03/2022 13:48:02,24.56,-65.66,7.95,,,,
580,09/03/2022 14:03:02,24.58,-65.63,7.95,,,,
581,09/03/2022 14:18:02,24.58,-65.55,7.95,,,,
582,09/03/2022 14:33:02,24.60,-66.03,7.96,,,,
583,09/03/2022 14:48:02,24.56,-66.08,7.96,,,,
584,09/03/2022 15:03:02,24.46,-66.27,7.96,,,,
585,09/03/2022 15:18:02,24.46,-66.64,7.97,,,,
586,09/03/2022 15:33:02,24.53,-66.67,7.97,,,,
587,09/03/2022 15:48:02,24.56,-67.02,7.97,,,,
588,09/03/2022 16:03:02,24.63,-67.42,7.98,,,,
589,09/03/2022 16:18:02,24.63,-66.96,7.97,,,,
590,09/03/2022 16:33:02,24.56,-67.03,7.97,,,,
591,09/03/2022 16:48:02,24.56,-67.42,7.98,,,,
592,09/03/2022 17:03:02,24.65,-67.80,7.99,,,,
593,09/03/2022 17:18:02,24.60,-67.67,7.98,,,,
594,09/03/2022 17:33:02,24.68,-68.88,8.01,,,,
595,09/03/2022 17:48:02,24.68,-68.47,8.00,,,,
596,09/03/2022 18:03:02,24.65,-68.19,7.99,,,,
597,09/03/2022 18:18:02,24.63,-67.92,7.99,,,,
598,09/03/2022 18:33:02,24.63,-67.56,7.98,,,,
599,09/03/2022 18:48:02,24.58,-67.44,7.98,,,,
600,09/03/2022 19:03:02,24.53,-67.03,7.97,,,,
601,09/03/2022 19:18:02,24.48,-65.96,7.96,,,,
602,09/03/2022 19:33:02,24.41,-66.49,7.96,,,,
603,09/03/2022 19:48:02,24.39,-66.08,7.96,,,,
604,09/03/2022 20:03:02,24.32,-66.05,7.96,,,,
605,09/03/2022 20:18:02,24.27,-65.53,7.95,,,,
606,09/03/2022 20:33:02,24.27,-65.03,7.94,,,,
607,09/03/2022 20:48:02,24.27,-64.69,7.93,,,,
608,09/03/2022 21:03:02,24.27,-64.47,7.93,,,,
609,09/03/2022 21:18:02,24.27,-64.41,7.93,,,,
610,09/03/2022 21:33:02,24.29,-64.06,7.92,,,,
611,09/03/2022 21:48:02,24.27,-63.89,7.92,,,,
612,09/03/2022 22:03:02,24.29,-63.42,7.91,,,,
613,09/03/2022 22:18:02,24.32,-63.28,7.91,,,,
614,09/03/2022 22:33:02,24.32,-63.00,7.90,,,,
615,09/03/2022 22:48:02,24.32,-61.81,7.88,,,,
616,09/03/2022 23:03:02,24.34,-60.67,7.86,,,,
617,09/03/2022 23:18:02,24.34,-59.66,7.85,,,,
618,09/03/2022 23:33:02,24.32,-59.16,7.84,,,,
619,09/03/2022 23:48:02,24.29,-58.78,7.83,,,,
620,09/04/2022 00:03:02,24.24,-58.28,7.82,,,,
621,09/04/2022 00:18:02,24.19,-57.27,7.80,,,,
622,09/04/2022 00:33:02,24.07,-56.56,7.79,,,,
623,09/04/2022 00:48:02,23.93,-58.20,7.82,,,,
624,09/04/2022 01:03:02,23.83,-58.36,7.82,,,,
625,09/04/2022 01:18:02,23.95,-58.91,7.83,,,,
626,09/04/2022 01:33:02,23.79,-62.75,7.90,,,,
627,09/04/2022 01:48:02,23.74,-63.94,7.92,,,,
628,09/04/2022 02:03:02,23.71,-63.75,7.92,,,,
629,09/04/2022 02:18:02,23.66,-63.22,7.91,,,,
630,09/04/2022 02:33:02,23.64,-63.78,7.92,,,,
631,09/04/2022 02:48:02,23.59,-62.97,7.91,,,,
632,09/04/2022 03:03:02,23.59,-62.41,7.90,,,,
633,09/04/2022 03:18:02,23.57,-62.27,7.89,,,,
634,09/04/2022 03:33:02,23.54,-62.58,7.90,,,,
635,09/04/2022 03:48:02,23.52,-62.22,7.89,,,,
636,09/04/2022 04:03:02,23.52,-62.56,7.90,,,,
637,09/04/2022 04:18:02,23.47,-61.91,7.89,,,,
638,09/04/2022 04:33:02,23.45,-62.52,7.90,,,,
639,09/04/2022 04:48:02,23.45,-62.06,7.89,,,,
640,09/04/2022 05:03:02,23.42,-62.24,7.89,,,,
641,09/04/2022 05:18:02,23.42,-62.05,7.89,,,,
642,09/04/2022 05:33:02,23.40,-61.80,7.89,,,,
643,09/04/2022 05:48:02,23.38,-61.60,7.88,,,,
644,09/04/2022 06:03:02,23.38,-61.31,7.88,,,,
645,09/04/2022 06:18:02,23.33,-60.99,7.87,,,,
646,09/04/2022 06:33:02,23.30,-60.63,7.87,,,,
647,09/04/2022 06:48:02,23.33,-60.74,7.87,,,,
648,09/04/2022 07:03:02,23.30,-60.88,7.87,,,,
649,09/04/2022 07:18:02,23.30,-60.97,7.87,,,,
650,09/04/2022 07:33:02,23.33,-61.06,7.87,,,,
651,09/04/2022 07:48:02,23.33,-60.97,7.87,,,,
652,09/04/2022 08:03:02,23.35,-61.46,7.88,,,,
653,09/04/2022 08:18:02,23.33,-60.06,7.86,,,,
654,09/04/2022 08:33:02,23.33,-59.83,7.85,,,,
655,09/04/2022 08:48:02,23.40,-60.30,7.86,,,,
656,09/04/2022 09:03:02,23.42,-59.89,7.85,,,,
657,09/04/2022 09:18:02,23.47,-59.83,7.85,,,,
658,09/04/2022 09:33:02,23.50,-59.72,7.85,,,,
659,09/04/2022 09:48:02,23.59,-60.36,7.86,,,,
660,09/04/2022 10:03:02,23.66,-60.60,7.86,,,,
661,09/04/2022 10:18:02,23.76,-60.55,7.86,,,,
662,09/04/2022 10:33:02,23.83,-60.80,7.87,,,,
663,09/04/2022 10:48:02,23.93,-61.06,7.87,,,,
664,09/04/2022 11:03:02,24.03,-60.91,7.87,,,,
665,09/04/2022 11:18:02,24.10,-60.94,7.87,,,,
666,09/04/2022 11:33:02,24.22,-61.00,7.87,,,,
667,09/04/2022 11:48:02,24.32,-60.39,7.86,,,,
668,09/04/2022 12:03:02,24.46,-61.75,7.88,,,,
669,09/04/2022 12:18:02,25.04,-63.55,7.91,,,,
670,09/04/2022 12:33:02,25.02,-63.06,7.90,,,,
671,09/04/2022 12:48:02,24.77,-61.30,7.87,,,,
672,09/04/2022 13:03:02,24.46,-63.85,7.92,,,,
673,09/04/2022 13:18:02,24.44,-64.83,7.94,,,,
674,09/04/2022 13:33:02,24.48,-64.69,7.93,,,,
675,09/04/2022 13:48:02,24.51,-64.55,7.93,,,,
676,09/04/2022 14:03:02,24.53,-64.60,7.93,,,,
677,09/04/2022 14:18:02,24.53,-64.53,7.93,,,,
678,09/04/2022 14:33:02,24.48,-64.50,7.93,,,,
679,09/04/2022 14:48:02,24.48,-64.88,7.94,,,,
680,09/04/2022 15:03:02,24.53,-64.66,7.93,,,,
681,09/04/2022 15:18:02,24.48,-65.11,7.94,,,,
682,09/04/2022 15:33:02,24.39,-65.58,7.95,,,,
683,09/04/2022 15:48:02,24.41,-65.56,7.95,,,,
684,09/04/2022 16:03:02,24.46,-65.63,7.95,,,,
685,09/04/2022 16:18:02,24.39,-65.77,7.95,,,,
686,09/04/2022 16:33:02,24.41,-65.80,7.95,,,,
687,09/04/2022 16:48:02,24.39,-66.03,7.96,,,,
688,09/04/2022 17:03:02,24.36,-66.17,7.96,,,,
689,09/04/2022 17:18:02,24.44,-66.05,7.96,,,,
690,09/04/2022 17:33:02,24.32,-66.17,7.96,,,,
691,09/04/2022 17:48:02,24.34,-66.13,7.96,,,,
692,09/04/2022 18:03:02,24.29,-65.63,7.95,,,,
693,09/04/2022 18:18:02,24.32,-65.50,7.95,,,,
694,09/04/2022 18:33:02,24.29,-65.19,7.94,,,,
695,09/04/2022 18:48:02,24.19,-64.99,7.94,,,,
696,09/04/2022 19:03:02,24.19,-64.66,7.93,,,,
697,09/04/2022 19:18:02,24.19,-64.71,7.93,,,,
698,09/04/2022 19:33:02,24.17,-64.55,7.93,,,,
699,09/04/2022 19:48:02,24.19,-64.27,7.93,,,,
700,09/04/2022 20:03:02,24.19,-64.00,7.92,,,,
701,09/04/2022 20:18:02,24.34,-63.94,7.92,,,,
702,09/04/2022 20:33:02,24.29,-64.02,7.92,,,,
703,09/04/2022 20:48:02,24.22,-63.85,7.92,,,,
704,09/04/2022 21:03:02,24.12,-63.28,7.91,,,,
705,09/04/2022 21:18:02,24.15,-63.25,7.91,,,,
706,09/04/2022 21:33:02,24.17,-63.00,7.90,,,,
707,09/04/2022 21:48:02,24.17,-63.31,7.91,,,,
708,09/04/2022 22:03:02,24.12,-63.19,7.91,,,,
709,09/04/2022 22:18:02,24.17,-62.89,7.90,,,,
710,09/04/2022 22:33:02,24.22,-62.56,7.90,,,,
711,09/04/2022 22:48:02,24.27,-62.30,7.89,,,,
712,09/04/2022 23:03:02,24.32,-61.85,7.88,,,,
713,09/04/2022 23:18:02,24.34,-61.41,7.88,,,,
714,09/04/2022 23:33:02,24.39,-60.22,7.85,,,,
715,09/04/2022 23:48:02,24.44,-59.22,7.84,,,,
716,09/05/2022 00:03:02,24.48,-58.66,7.83,,,,
717,09/05/2022 00:18:02,24.53,-58.27,7.82,,,,
718,09/05/2022 00:33:02,24.58,-57.97,7.81,,,,
719,09/05/2022 00:48:02,24.63,-57.74,7.81,,,,
720,09/05/2022 01:03:02,24.63,-57.36,7.80,,,,
721,09/05/2022 01:18:02,24.58,-56.85,7.80,,,,
722,09/05/2022 01:33:02,24.44,-56.70,7.79,,,,
723,09/05/2022 01:48:02,24.32,-56.88,7.80,,,,
724,09/05/2022 02:03:02,24.39,-57.86,7.81,,,,
725,09/05/2022 02:18:02,24.24,-58.72,7.83,,,,
726,09/05/2022 02:33:02,24.12,-60.41,7.86,,,,
727,09/05/2022 02:48:02,24.10,-61.41,7.88,,,,
728,09/05/2022 03:03:02,24.05,-61.33,7.88,,,,
729,09/05/2022 03:18:02,24.00,-60.67,7.86,,,,
730,09/05/2022 03:33:02,23.95,-60.35,7.86,,,,
731,09/05/2022 03:48:02,23.93,-59.94,7.85,,,,
732,09/05/2022 04:03:02,23.93,-60.41,7.86,,,,
733,09/05/2022 04:18:02,23.91,-60.13,7.85,,,,
734,09/05/2022 04:33:02,23.88,-60.24,7.86,,,,
735,09/05/2022 04:48:02,23.86,-59.94,7.85,,,,
736,09/05/2022 05:03:02,23.86,-60.00,7.85,,,,
737,09/05/2022 05:18:02,23.83,-60.78,7.87,,,,
738,09/05/2022 05:33:02,23.81,-60.95,7.87,,,,
739,09/05/2022 05:48:02,23.76,-60.27,7.86,,,,
740,09/05/2022 06:03:02,23.74,-60.49,7.86,,,,
741,09/05/2022 06:18:02,23.71,-59.69,7.85,,,,
742,09/05/2022 06:33:02,23.71,-60.03,7.85,,,,
743,09/05/2022 06:48:02,23.69,-60.06,7.85,,,,
744,09/05/2022 07:03:02,23.69,-59.74,7.85,,,,
745,09/05/2022 07:18:02,23.66,-58.67,7.83,,,,
746,09/05/2022 07:33:02,23.66,-58.95,7.83,,,,
747,09/05/2022 07:48:02,23.69,-58.97,7.83,,,,
748,09/05/2022 08:03:02,23.71,-58.94,7.83,,,,
749,09/05/2022 08:18:02,23.76,-59.30,7.84,,,,
750,09/05/2022 08:33:02,23.79,-59.72,7.85,,,,
751,09/05/2022 08:48:02,23.83,-59.92,7.85,,,,
752,09/05/2022 09:03:02,23.88,-60.45,7.86,,,,
753,09/05/2022 09:18:02,23.98,-60.61,7.86,,,,
754,09/05/2022 09:33:02,23.95,-59.60,7.85,,,,
755,09/05/2022 09:48:02,24.03,-59.91,7.85,,,,
756,09/05/2022 10:03:02,24.07,-59.35,7.84,,,,
757,09/05/2022 10:18:02,24.07,-60.24,7.86,,,,
758,09/05/2022 10:33:02,24.15,-59.74,7.85,,,,
759,09/05/2022 10:48:02,24.17,-60.39,7.86,,,,
760,09/05/2022 11:03:02,24.27,-60.13,7.85,,,,
761,09/05/2022 11:18:02,24.22,-59.78,7.85,,,,
762,09/05/2022 11:33:02,24.27,-59.66,7.85,,,,
763,09/05/2022 11:48:02,24.36,-59.30,7.84,,,,
764,09/05/2022 12:03:02,24.48,-58.74,7.83,,,,
765,09/05/2022 12:18:02,24.56,-58.55,7.83,,,,
766,09/05/2022 12:33:02,24.63,-59.02,7.83,,,,
767,09/05/2022 12:48:02,24.75,-59.27,7.84,,,,
768,09/05/2022 13:03:02,24.87,-59.99,7.85,,,,
769,09/05/2022 13:18:02,25.16,-61.25,7.87,,,,
770,09/05/2022 13:33:02,25.21,-60.36,7.85,,,,
771,09/05/2022 13:48:02,24.97,-61.22,7.87,,,,
772,09/05/2022 14:03:02,24.77,-63.97,7.92,,,,
773,09/05/2022 14:18:02,24.73,-65.00,7.94,,,,
774,09/05/2022 14:33:02,24.73,-64.72,7.93,,,,
775,09/05/2022 14:48:02,24.70,-65.16,7.94,,,,
776,09/05/2022 15:03:02,24.63,-64.46,7.93,,,,
777,09/05/2022 15:18:02,24.65,-64.30,7.93,,,,
778,09/05/2022 15:33:02,24.68,-64.28,7.93,,,,
779,09/05/2022 15:48:02,24.65,-63.83,7.92,,,,
780,09/05/2022 16:03:02,24.65,-64.19,7.92,,,,
781,09/05/2022 16:18:02,24.65,-64.52,7.93,,,,
782,09/05/2022 16:33:02,24.60,-64.11,7.92,,,,
783,09/05/2022 16:48:02,24.60,-64.14,7.92,,,,
784,09/05/2022 17:03:02,24.58,-64.03,7.92,,,,
785,09/05/2022 17:18:02,24.53,-64.00,7.92,,,,
786,09/05/2022 17:33:02,24.51,-63.63,7.91,,,,
787,09/05/2022 17:48:02,24.51,-63.81,7.92,,,,
788,09/05/2022 18:03:02,24.48,-63.78,7.92,,,,
789,09/05/2022 18:18:02,24.46,-63.80,7.92,,,,
790,09/05/2022 18:33:02,24.44,-63.92,7.92,,,,
791,09/05/2022 18:48:02,24.39,-63.58,7.91,,,,
792,09/05/2022 19:03:02,24.39,-63.72,7.92,,,,
793,09/05/2022 19:18:02,24.41,-63.61,7.91,,,,
794,09/05/2022 19:33:02,24.41,-63.44,7.91,,,,
795,09/05/2022 19:48:02,24.41,-63.28,7.91,,,,
796,09/05/2022 20:03:02,24.46,-63.21,7.91,,,,
797,09/05/2022 20:18:02,24.41,-62.75,7.90,,,,
798,09/05/2022 20:33:02,24.41,-62.81,7.90,,,,
799,09/05/2022 20:48:02,24.44,-61.77,7.88,,,,
800,09/05/2022 21:03:02,24.32,-62.14,7.89,,,,
801,09/05/2022 21:18:02,24.27,-62.22,7.89,,,,
802,09/05/2022 21:33:02,24.29,-62.00,7.89,,,,
803,09/05/2022 21:48:02,24.27,-61.85,7.88,,,,
804,09/05/2022 22:03:02,24.27,-61.28,7.87,,,,
805,09/05/2022 22:18:02,24.22,-61.25,7.87,,,,
806,09/05/2022 22:33:02,24.19,-61.13,7.87,,,,
807,09/05/2022 22:48:02,24.19,-60.86,7.87,,,,
808,09/05/2022 23:03:02,24.22,-60.72,7.86,,,,
809,09/05/2022 23:18:02,24.24,-60.17,7.85,,,,
810,09/05/2022 23:33:02,24.27,-60.33,7.86,,,,
811,09/05/2022 23:48:02,24.29,-60.20,7.85,,,,
812,09/06/2022 00:03:02,24.32,-60.00,7.85,,,,
813,09/06/2022 00:18:02,24.36,-59.66,7.85,,,,
814,09/06/2022 00:33:02,24.41,-59.36,7.84,,,,
815,09/06/2022 00:48:02,24.46,-59.05,7.83,,,,
816,09/06/2022 01:03:02,24.48,-58.92,7.83,,,,
817,09/06/2022 01:18:02,24.56,-58.88,7.83,,,,
818,09/06/2022 01:33:02,24.60,-58.81,7.83,,,,
819,09/06/2022 01:48:02,24.60,-58.63,7.83,,,,
820,09/06/2022 02:03:02,24.60,-58.55,7.82,,,,
821,09/06/2022 02:18:02,24.58,-58.31,7.82,,,,
822,09/06/2022 02:33:02,24.53,-58.02,7.82,,,,
823,09/06/2022 02:48:02,24.41,-57.75,7.81,,,,
824,09/06/2022 03:03:02,24.32,-57.75,7.81,,,,
825,09/06/2022 03:18:02,24.36,-57.56,7.81,,,,
826,09/06/2022 03:33:02,24.12,-58.47,7.82,,,,
827,09/06/2022 03:48:02,24.03,-59.41,7.84,,,,
828,09/06/2022 04:03:02,23.98,-59.47,7.84,,,,
829,09/06/2022 04:18:02,23.95,-59.35,7.84,,,,
830,09/06/2022 04:33:02,23.91,-59.08,7.84,,,,
831,09/06/2022 04:48:02,23.83,-59.10,7.84,,,,
832,09/06/2022 05:03:02,23.81,-59.05,7.84,,,,
833,09/06/2022 05:18:02,23.79,-59.00,7.84,,,,
834,09/06/2022 05:33:02,23.79,-59.13,7.84,,,,
835,09/06/2022 05:48:02,23.76,-59.38,7.84,,,,
836,09/06/2022 06:03:02,23.76,-59.69,7.85,,,,
837,09/06/2022 06:18:02,23.74,-59.55,7.84,,,,
838,09/06/2022 06:33:02,23.69,-59.20,7.84,,,,
839,09/06/2022 06:48:02,23.66,-59.10,7.84,,,,
840,09/06/2022 07:03:02,23.66,-58.88,7.83,,,,
841,09/06/2022 07:18:02,23.64,-58.66,7.83,,,,
842,09/06/2022 07:33:02,23.62,-58.55,7.83,,,,
843,09/06/2022 07:48:02,23.62,-58.61,7.83,,,,
844,09/06/2022 08:03:02,23.59,-58.45,7.83,,,,
845,09/06/2022 08:18:02,23.59,-57.94,7.82,,,,
846,09/06/2022 08:33:02,23.62,-57.80,7.81,,,,
847,09/06/2022 08:48:02,23.62,-58.11,7.82,,,,
848,09/06/2022 09:03:02,23.62,-58.30,7.82,,,,
849,09/06/2022 09:18:02,23.62,-58.31,7.82,,,,
850,09/06/2022 09:33:02,23.59,-58.22,7.82,,,,
851,09/06/2022 09:48:02,23.57,-57.77,7.81,,,,
852,09/06/2022 10:03:02,23.54,-58.41,7.83,,,,
853,09/06/2022 10:18:02,23.52,-57.75,7.81,,,,
854,09/06/2022 10:33:02,23.52,-57.80,7.81,,,,
855,09/06/2022 10:48:02,23.47,-56.80,7.80,,,,
856,09/06/2022 11:03:02,23.50,-56.74,7.80,,,,
857,09/06/2022 11:18:02,23.47,-56.55,7.79,,,,
858,09/06/2022 11:33:02,23.42,-56.61,7.79,,,,
859,09/06/2022 11:48:02,23.42,-56.60,7.79,,,,
860,09/06/2022 12:03:02,23.45,-56.50,7.79,,,,
861,09/06/2022 12:18:02,23.45,-56.58,7.79,,,,
862,09/06/2022 12:33:02,23.45,-56.53,7.79,,,,
863,09/06/2022 12:48:02,23.45,-56.60,7.79,,,,
864,09/06/2022 13:03:02,23.47,-56.36,7.79,,,,
865,09/06/2022 13:18:02,23.52,-56.05,7.78,,,,
866,09/06/2022 13:33:02,23.57,-55.99,7.78,,,,
867,09/06/2022 13:48:02,23.62,-56.02,7.78,,,,
868,09/06/2022 14:03:02,23.64,-56.13,7.79,,,,
869,09/06/2022 14:18:02,23.64,-56.67,7.79,,,,
870,09/06/2022 14:33:02,23.54,-58.56,7.83,,,,
871,09/06/2022 14:48:02,23.54,-58.38,7.82,,,,
872,09/06/2022 15:03:02,23.52,-59.25,7.84,,,,
