NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: SESUIT HARBOR, EAST DENNIS 
State: MA 
Stationid: 8447241
Prediction Type: Harmonic
From: 20220901 00:00 - 20220930 23:59
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: One Minute

Date 		Day	Time	Pred	
2022/09/08	Thu	15:21	0.54	
2022/09/08	Thu	15:22	0.52	
2022/09/08	Thu	15:23	0.50	
2022/09/08	Thu	15:24	0.48	
2022/09/08	Thu	15:25	0.46	
2022/09/08	Thu	15:26	0.43	
2022/09/08	Thu	15:27	0.41	
2022/09/08	Thu	15:28	0.40	
2022/09/08	Thu	15:29	0.38	
2022/09/08	Thu	15:30	0.36	
2022/09/08	Thu	15:31	0.34	
2022/09/08	Thu	15:32	0.32	
2022/09/08	Thu	15:33	0.30	
2022/09/08	Thu	15:34	0.29	
2022/09/08	Thu	15:35	0.27	
2022/09/08	Thu	15:36	0.26	
2022/09/08	Thu	15:37	0.24	
2022/09/08	Thu	15:38	0.23	
2022/09/08	Thu	15:39	0.21	
2022/09/08	Thu	15:40	0.20	
2022/09/08	Thu	15:41	0.18	
2022/09/08	Thu	15:42	0.17	
2022/09/08	Thu	15:43	0.16	
2022/09/08	Thu	15:44	0.15	
2022/09/08	Thu	15:45	0.14	
2022/09/08	Thu	15:46	0.13	
2022/09/08	Thu	15:47	0.12	
2022/09/08	Thu	15:48	0.11	
2022/09/08	Thu	15:49	0.10	
2022/09/08	Thu	15:50	0.09	
2022/09/08	Thu	15:51	0.08	
2022/09/08	Thu	15:52	0.07	
2022/09/08	Thu	15:53	0.07	
2022/09/08	Thu	15:54	0.06	
2022/09/08	Thu	15:55	0.05	
2022/09/08	Thu	15:56	0.05	
2022/09/08	Thu	15:57	0.04	
2022/09/08	Thu	15:58	0.04	
2022/09/08	Thu	15:59	0.03	
2022/09/08	Thu	16:00	0.03	
2022/09/08	Thu	16:01	0.03	
2022/09/08	Thu	16:02	0.02	
2022/09/08	Thu	16:03	0.02	
2022/09/08	Thu	16:04	0.02	
2022/09/08	Thu	16:05	0.02	
2022/09/08	Thu	16:06	0.02	
2022/09/08	Thu	16:07	0.02	
2022/09/08	Thu	16:08	0.02	
2022/09/08	Thu	16:09	0.02	
2022/09/08	Thu	16:10	0.02	
2022/09/08	Thu	16:11	0.02	
2022/09/08	Thu	16:12	0.02	
2022/09/08	Thu	16:13	0.03	
2022/09/08	Thu	16:14	0.03	
2022/09/08	Thu	16:15	0.03	
2022/09/08	Thu	16:16	0.04	
2022/09/08	Thu	16:17	0.04	
2022/09/08	Thu	16:18	0.05	
2022/09/08	Thu	16:19	0.05	
2022/09/08	Thu	16:20	0.06	
2022/09/08	Thu	16:21	0.07	
2022/09/08	Thu	16:22	0.07	
2022/09/08	Thu	16:23	0.08	
2022/09/08	Thu	16:24	0.09	
2022/09/08	Thu	16:25	0.10	
2022/09/08	Thu	16:26	0.10	
2022/09/08	Thu	16:27	0.12	
2022/09/08	Thu	16:28	0.12	
2022/09/08	Thu	16:29	0.14	
2022/09/08	Thu	16:30	0.14	
2022/09/08	Thu	16:31	0.16	
2022/09/08	Thu	16:32	0.17	
2022/09/08	Thu	16:33	0.18	
2022/09/08	Thu	16:34	0.19	
2022/09/08	Thu	16:35	0.20	
2022/09/08	Thu	16:36	0.22	
2022/09/08	Thu	16:37	0.23	
2022/09/08	Thu	16:38	0.25	
2022/09/08	Thu	16:39	0.26	
2022/09/08	Thu	16:40	0.28	
2022/09/08	Thu	16:41	0.29	
2022/09/08	Thu	16:42	0.31	
2022/09/08	Thu	16:43	0.32	
2022/09/08	Thu	16:44	0.34	
2022/09/08	Thu	16:45	0.35	
2022/09/08	Thu	16:46	0.37	
2022/09/08	Thu	16:47	0.39	
2022/09/08	Thu	16:48	0.41	
2022/09/08	Thu	16:49	0.43	
2022/09/08	Thu	16:50	0.44	
2022/09/08	Thu	16:51	0.46	
2022/09/08	Thu	16:52	0.48	
2022/09/08	Thu	16:53	0.50	
2022/09/08	Thu	16:54	0.52	
2022/09/08	Thu	16:55	0.54	
2022/09/08	Thu	16:56	0.56	
2022/09/08	Thu	16:57	0.58	
2022/09/08	Thu	16:58	0.61	
2022/09/08	Thu	16:59	0.63	
2022/09/08	Thu	17:00	0.65	
2022/09/08	Thu	17:01	0.67	
2022/09/08	Thu	17:02	0.69	
2022/09/08	Thu	17:03	0.72	
2022/09/08	Thu	17:04	0.74	
2022/09/08	Thu	17:05	0.77	
2022/09/08	Thu	17:06	0.79	
2022/09/08	Thu	17:07	0.81	
2022/09/08	Thu	17:08	0.84	
2022/09/08	Thu	17:09	0.86	
2022/09/08	Thu	17:10	0.89	
2022/09/08	Thu	17:11	0.91	
2022/09/08	Thu	17:12	0.94	
2022/09/08	Thu	17:13	0.96	
2022/09/08	Thu	17:14	0.99	
2022/09/08	Thu	17:15	1.02	
2022/09/08	Thu	17:16	1.04	
2022/09/08	Thu	17:17	1.07	
2022/09/08	Thu	17:18	1.10	
2022/09/08	Thu	17:19	1.12	
2022/09/08	Thu	17:20	1.15	
2022/09/08	Thu	17:21	1.18	
2022/09/08	Thu	17:22	1.21	
2022/09/08	Thu	17:23	1.24	
2022/09/08	Thu	17:24	1.26	
2022/09/08	Thu	17:25	1.29	
2022/09/08	Thu	17:26	1.32	
2022/09/08	Thu	17:27	1.35	
2022/09/08	Thu	17:28	1.38	
2022/09/08	Thu	17:29	1.41	
2022/09/08	Thu	17:30	1.44	
2022/09/08	Thu	17:31	1.47	
2022/09/08	Thu	17:32	1.50	
2022/09/08	Thu	17:33	1.53	
2022/09/08	Thu	17:34	1.56	
2022/09/08	Thu	17:35	1.59	
2022/09/08	Thu	17:36	1.62	
2022/09/08	Thu	17:37	1.65	
2022/09/08	Thu	17:38	1.69	
2022/09/08	Thu	17:39	1.72	
2022/09/08	Thu	17:40	1.75	
2022/09/08	Thu	17:41	1.78	
2022/09/08	Thu	17:42	1.81	
2022/09/08	Thu	17:43	1.84	
2022/09/08	Thu	17:44	1.88	
2022/09/08	Thu	17:45	1.91	
2022/09/08	Thu	17:46	1.94	
2022/09/08	Thu	17:47	1.97	
2022/09/08	Thu	17:48	2.01	
2022/09/08	Thu	17:49	2.04	
2022/09/08	Thu	17:50	2.07	
2022/09/08	Thu	17:51	2.10	
2022/09/08	Thu	17:52	2.14	
2022/09/08	Thu	17:53	2.17	
2022/09/08	Thu	17:54	2.21	
2022/09/08	Thu	17:55	2.24	
2022/09/08	Thu	17:56	2.27	
2022/09/08	Thu	17:57	2.31	
2022/09/08	Thu	17:58	2.34	
2022/09/08	Thu	17:59	2.38	
2022/09/08	Thu	18:00	2.41	
2022/09/08	Thu	18:01	2.44	
2022/09/08	Thu	18:02	2.48	
2022/09/08	Thu	18:03	2.51	
2022/09/08	Thu	18:04	2.55	
2022/09/08	Thu	18:05	2.58	
2022/09/08	Thu	18:06	2.62	
2022/09/08	Thu	18:07	2.65	
2022/09/08	Thu	18:08	2.69	
2022/09/08	Thu	18:09	2.72	
2022/09/08	Thu	18:10	2.76	
2022/09/08	Thu	18:11	2.79	
2022/09/08	Thu	18:12	2.83	
2022/09/08	Thu	18:13	2.87	
2022/09/08	Thu	18:14	2.90	
2022/09/08	Thu	18:15	2.94	
2022/09/08	Thu	18:16	2.97	
2022/09/08	Thu	18:17	3.01	
2022/09/08	Thu	18:18	3.05	
2022/09/08	Thu	18:19	3.08	
2022/09/08	Thu	18:20	3.12	
2022/09/08	Thu	18:21	3.16	
2022/09/08	Thu	18:22	3.19	
2022/09/08	Thu	18:23	3.23	
2022/09/08	Thu	18:24	3.27	
2022/09/08	Thu	18:25	3.30	
2022/09/08	Thu	18:26	3.34	
2022/09/08	Thu	18:27	3.38	
2022/09/08	Thu	18:28	3.41	
2022/09/08	Thu	18:29	3.45	
2022/09/08	Thu	18:30	3.49	
2022/09/08	Thu	18:31	3.53	
2022/09/08	Thu	18:32	3.56	
2022/09/08	Thu	18:33	3.60	
2022/09/08	Thu	18:34	3.64	
2022/09/08	Thu	18:35	3.68	
2022/09/08	Thu	18:36	3.71	
2022/09/08	Thu	18:37	3.75	
2022/09/08	Thu	18:38	3.79	
2022/09/08	Thu	18:39	3.83	
2022/09/08	Thu	18:40	3.87	
2022/09/08	Thu	18:41	3.91	
2022/09/08	Thu	18:42	3.94	
2022/09/08	Thu	18:43	3.98	
2022/09/08	Thu	18:44	4.02	
2022/09/08	Thu	18:45	4.06	
2022/09/08	Thu	18:46	4.10	
2022/09/08	Thu	18:47	4.14	
2022/09/08	Thu	18:48	4.18	
2022/09/08	Thu	18:49	4.22	
2022/09/08	Thu	18:50	4.26	
2022/09/08	Thu	18:51	4.30	
2022/09/08	Thu	18:52	4.34	
2022/09/08	Thu	18:53	4.38	
2022/09/08	Thu	18:54	4.42	
2022/09/08	Thu	18:55	4.46	
2022/09/08	Thu	18:56	4.50	
2022/09/08	Thu	18:57	4.54	
2022/09/08	Thu	18:58	4.58	
2022/09/08	Thu	18:59	4.62	
2022/09/08	Thu	19:00	4.66	
2022/09/08	Thu	19:01	4.70	
2022/09/08	Thu	19:02	4.74	
2022/09/08	Thu	19:03	4.78	
2022/09/08	Thu	19:04	4.82	
2022/09/08	Thu	19:05	4.86	
2022/09/08	Thu	19:06	4.90	
2022/09/08	Thu	19:07	4.94	
2022/09/08	Thu	19:08	4.98	
2022/09/08	Thu	19:09	5.02	
2022/09/08	Thu	19:10	5.07	
2022/09/08	Thu	19:11	5.11	
2022/09/08	Thu	19:12	5.15	
2022/09/08	Thu	19:13	5.19	
2022/09/08	Thu	19:14	5.23	
2022/09/08	Thu	19:15	5.27	
2022/09/08	Thu	19:16	5.32	
2022/09/08	Thu	19:17	5.36	
2022/09/08	Thu	19:18	5.40	
2022/09/08	Thu	19:19	5.44	
2022/09/08	Thu	19:20	5.48	
2022/09/08	Thu	19:21	5.53	
2022/09/08	Thu	19:22	5.57	
2022/09/08	Thu	19:23	5.61	
2022/09/08	Thu	19:24	5.66	
2022/09/08	Thu	19:25	5.70	
2022/09/08	Thu	19:26	5.74	
2022/09/08	Thu	19:27	5.78	
2022/09/08	Thu	19:28	5.83	
2022/09/08	Thu	19:29	5.87	
2022/09/08	Thu	19:30	5.91	
2022/09/08	Thu	19:31	5.96	
2022/09/08	Thu	19:32	6.00	
2022/09/08	Thu	19:33	6.04	
2022/09/08	Thu	19:34	6.09	
2022/09/08	Thu	19:35	6.13	
2022/09/08	Thu	19:36	6.17	
2022/09/08	Thu	19:37	6.22	
2022/09/08	Thu	19:38	6.26	
2022/09/08	Thu	19:39	6.31	
2022/09/08	Thu	19:40	6.35	
2022/09/08	Thu	19:41	6.40	
2022/09/08	Thu	19:42	6.44	
2022/09/08	Thu	19:43	6.49	
2022/09/08	Thu	19:44	6.53	
2022/09/08	Thu	19:45	6.57	
2022/09/08	Thu	19:46	6.62	
2022/09/08	Thu	19:47	6.66	
2022/09/08	Thu	19:48	6.71	
2022/09/08	Thu	19:49	6.75	
2022/09/08	Thu	19:50	6.80	
2022/09/08	Thu	19:51	6.84	
2022/09/08	Thu	19:52	6.89	
2022/09/08	Thu	19:53	6.93	
2022/09/08	Thu	19:54	6.98	
2022/09/08	Thu	19:55	7.02	
2022/09/08	Thu	19:56	7.07	
2022/09/08	Thu	19:57	7.11	
2022/09/08	Thu	19:58	7.16	
2022/09/08	Thu	19:59	7.20	
2022/09/08	Thu	20:00	7.25	
2022/09/08	Thu	20:01	7.29	
2022/09/08	Thu	20:02	7.34	
2022/09/08	Thu	20:03	7.38	
2022/09/08	Thu	20:04	7.43	
2022/09/08	Thu	20:05	7.47	
2022/09/08	Thu	20:06	7.52	
2022/09/08	Thu	20:07	7.56	
2022/09/08	Thu	20:08	7.61	
2022/09/08	Thu	20:09	7.66	
2022/09/08	Thu	20:10	7.70	
2022/09/08	Thu	20:11	7.75	
2022/09/08	Thu	20:12	7.79	
2022/09/08	Thu	20:13	7.84	
2022/09/08	Thu	20:14	7.88	
2022/09/08	Thu	20:15	7.93	
2022/09/08	Thu	20:16	7.97	
2022/09/08	Thu	20:17	8.02	
2022/09/08	Thu	20:18	8.06	
2022/09/08	Thu	20:19	8.11	
2022/09/08	Thu	20:20	8.15	
2022/09/08	Thu	20:21	8.20	
2022/09/08	Thu	20:22	8.24	
2022/09/08	Thu	20:23	8.28	
2022/09/08	Thu	20:24	8.33	
2022/09/08	Thu	20:25	8.37	
2022/09/08	Thu	20:26	8.42	
2022/09/08	Thu	20:27	8.46	
2022/09/08	Thu	20:28	8.51	
2022/09/08	Thu	20:29	8.55	
2022/09/08	Thu	20:30	8.59	
2022/09/08	Thu	20:31	8.64	
2022/09/08	Thu	20:32	8.68	
2022/09/08	Thu	20:33	8.72	
2022/09/08	Thu	20:34	8.77	
2022/09/08	Thu	20:35	8.81	
2022/09/08	Thu	20:36	8.85	
2022/09/08	Thu	20:37	8.89	
2022/09/08	Thu	20:38	8.94	
2022/09/08	Thu	20:39	8.98	
2022/09/08	Thu	20:40	9.02	
2022/09/08	Thu	20:41	9.06	
2022/09/08	Thu	20:42	9.11	
2022/09/08	Thu	20:43	9.15	
2022/09/08	Thu	20:44	9.19	
2022/09/08	Thu	20:45	9.23	
2022/09/08	Thu	20:46	9.27	
2022/09/08	Thu	20:47	9.31	
2022/09/08	Thu	20:48	9.35	
2022/09/08	Thu	20:49	9.39	
2022/09/08	Thu	20:50	9.44	
2022/09/08	Thu	20:51	9.47	
2022/09/08	Thu	20:52	9.51	
2022/09/08	Thu	20:53	9.55	
2022/09/08	Thu	20:54	9.59	
2022/09/08	Thu	20:55	9.63	
2022/09/08	Thu	20:56	9.67	
2022/09/08	Thu	20:57	9.71	
2022/09/08	Thu	20:58	9.75	
2022/09/08	Thu	20:59	9.79	
2022/09/08	Thu	21:00	9.82	
2022/09/08	Thu	21:01	9.86	
2022/09/08	Thu	21:02	9.90	
2022/09/08	Thu	21:03	9.93	
2022/09/08	Thu	21:04	9.97	
2022/09/08	Thu	21:05	10.01	
2022/09/08	Thu	21:06	10.04	
2022/09/08	Thu	21:07	10.08	
2022/09/08	Thu	21:08	10.11	
2022/09/08	Thu	21:09	10.15	
2022/09/08	Thu	21:10	10.18	
2022/09/08	Thu	21:11	10.21	
2022/09/08	Thu	21:12	10.25	
2022/09/08	Thu	21:13	10.28	
2022/09/08	Thu	21:14	10.31	
2022/09/08	Thu	21:15	10.35	
2022/09/08	Thu	21:16	10.38	
2022/09/08	Thu	21:17	10.41	
2022/09/08	Thu	21:18	10.44	
2022/09/08	Thu	21:19	10.47	
2022/09/08	Thu	21:20	10.50	
2022/09/08	Thu	21:21	10.53	
2022/09/08	Thu	21:22	10.56	
2022/09/08	Thu	21:23	10.59	
2022/09/08	Thu	21:24	10.62	
2022/09/08	Thu	21:25	10.65	
2022/09/08	Thu	21:26	10.68	
2022/09/08	Thu	21:27	10.71	
2022/09/08	Thu	21:28	10.73	
2022/09/08	Thu	21:29	10.76	
2022/09/08	Thu	21:30	10.79	
2022/09/08	Thu	21:31	10.81	
2022/09/08	Thu	21:32	10.84	
2022/09/08	Thu	21:33	10.86	
2022/09/08	Thu	21:34	10.89	
2022/09/08	Thu	21:35	10.91	
2022/09/08	Thu	21:36	10.94	
2022/09/08	Thu	21:37	10.96	
2022/09/08	Thu	21:38	10.98	
2022/09/08	Thu	21:39	11.00	
2022/09/08	Thu	21:40	11.03	
2022/09/08	Thu	21:41	11.05	
2022/09/08	Thu	21:42	11.07	
2022/09/08	Thu	21:43	11.09	
2022/09/08	Thu	21:44	11.11	
2022/09/08	Thu	21:45	11.13	
2022/09/08	Thu	21:46	11.15	
2022/09/08	Thu	21:47	11.16	
2022/09/08	Thu	21:48	11.18	
2022/09/08	Thu	21:49	11.20	
2022/09/08	Thu	21:50	11.22	
2022/09/08	Thu	21:51	11.23	
2022/09/08	Thu	21:52	11.25	
2022/09/08	Thu	21:53	11.27	
2022/09/08	Thu	21:54	11.28	
2022/09/08	Thu	21:55	11.29	
2022/09/08	Thu	21:56	11.31	
2022/09/08	Thu	21:57	11.32	
2022/09/08	Thu	21:58	11.34	
2022/09/08	Thu	21:59	11.35	
2022/09/08	Thu	22:00	11.36	
2022/09/08	Thu	22:01	11.37	
2022/09/08	Thu	22:02	11.38	
2022/09/08	Thu	22:03	11.39	
2022/09/08	Thu	22:04	11.40	
2022/09/08	Thu	22:05	11.41	
2022/09/08	Thu	22:06	11.42	
2022/09/08	Thu	22:07	11.43	
2022/09/08	Thu	22:08	11.44	
2022/09/08	Thu	22:09	11.45	
2022/09/08	Thu	22:10	11.46	
2022/09/08	Thu	22:11	11.46	
2022/09/08	Thu	22:12	11.47	
2022/09/08	Thu	22:13	11.47	
2022/09/08	Thu	22:14	11.48	
2022/09/08	Thu	22:15	11.48	
2022/09/08	Thu	22:16	11.49	
2022/09/08	Thu	22:17	11.49	
2022/09/08	Thu	22:18	11.49	
2022/09/08	Thu	22:19	11.50	
2022/09/08	Thu	22:20	11.50	
2022/09/08	Thu	22:21	11.50	
2022/09/08	Thu	22:22	11.50	
2022/09/08	Thu	22:23	11.50	
2022/09/08	Thu	22:24	11.51	
2022/09/08	Thu	22:25	11.51	
2022/09/08	Thu	22:26	11.50	
2022/09/08	Thu	22:27	11.50	
2022/09/08	Thu	22:28	11.50	
2022/09/08	Thu	22:29	11.50	
2022/09/08	Thu	22:30	11.50	
2022/09/08	Thu	22:31	11.49	
2022/09/08	Thu	22:32	11.49	
2022/09/08	Thu	22:33	11.49	
2022/09/08	Thu	22:34	11.48	
2022/09/08	Thu	22:35	11.48	
2022/09/08	Thu	22:36	11.47	
2022/09/08	Thu	22:37	11.47	
2022/09/08	Thu	22:38	11.46	
2022/09/08	Thu	22:39	11.46	
2022/09/08	Thu	22:40	11.45	
2022/09/08	Thu	22:41	11.44	
2022/09/08	Thu	22:42	11.44	
2022/09/08	Thu	22:43	11.43	
2022/09/08	Thu	22:44	11.42	
2022/09/08	Thu	22:45	11.41	
2022/09/08	Thu	22:46	11.40	
2022/09/08	Thu	22:47	11.39	
2022/09/08	Thu	22:48	11.38	
2022/09/08	Thu	22:49	11.37	
2022/09/08	Thu	22:50	11.36	
2022/09/08	Thu	22:51	11.35	
2022/09/08	Thu	22:52	11.34	
2022/09/08	Thu	22:53	11.32	
2022/09/08	Thu	22:54	11.31	
2022/09/08	Thu	22:55	11.30	
2022/09/08	Thu	22:56	11.29	
2022/09/08	Thu	22:57	11.27	
2022/09/08	Thu	22:58	11.26	
2022/09/08	Thu	22:59	11.24	
2022/09/08	Thu	23:00	11.23	
2022/09/08	Thu	23:01	11.21	
2022/09/08	Thu	23:02	11.20	
2022/09/08	Thu	23:03	11.18	
2022/09/08	Thu	23:04	11.17	
2022/09/08	Thu	23:05	11.15	
2022/09/08	Thu	23:06	11.13	
2022/09/08	Thu	23:07	11.12	
2022/09/08	Thu	23:08	11.10	
2022/09/08	Thu	23:09	11.08	
2022/09/08	Thu	23:10	11.06	
2022/09/08	Thu	23:11	11.05	
2022/09/08	Thu	23:12	11.03	
2022/09/08	Thu	23:13	11.01	
2022/09/08	Thu	23:14	10.99	
2022/09/08	Thu	23:15	10.97	
2022/09/08	Thu	23:16	10.95	
2022/09/08	Thu	23:17	10.93	
2022/09/08	Thu	23:18	10.91	
2022/09/08	Thu	23:19	10.89	
2022/09/08	Thu	23:20	10.87	
2022/09/08	Thu	23:21	10.85	
2022/09/08	Thu	23:22	10.82	
2022/09/08	Thu	23:23	10.80	
2022/09/08	Thu	23:24	10.78	
2022/09/08	Thu	23:25	10.76	
2022/09/08	Thu	23:26	10.73	
2022/09/08	Thu	23:27	10.71	
2022/09/08	Thu	23:28	10.69	
2022/09/08	Thu	23:29	10.66	
2022/09/08	Thu	23:30	10.64	
2022/09/08	Thu	23:31	10.62	
2022/09/08	Thu	23:32	10.59	
2022/09/08	Thu	23:33	10.57	
2022/09/08	Thu	23:34	10.54	
2022/09/08	Thu	23:35	10.52	
2022/09/08	Thu	23:36	10.49	
2022/09/08	Thu	23:37	10.47	
2022/09/08	Thu	23:38	10.44	
2022/09/08	Thu	23:39	10.42	
2022/09/08	Thu	23:40	10.39	
2022/09/08	Thu	23:41	10.37	
2022/09/08	Thu	23:42	10.34	
2022/09/08	Thu	23:43	10.31	
2022/09/08	Thu	23:44	10.28	
2022/09/08	Thu	23:45	10.26	
2022/09/08	Thu	23:46	10.23	
2022/09/08	Thu	23:47	10.20	
2022/09/08	Thu	23:48	10.17	
2022/09/08	Thu	23:49	10.15	
2022/09/08	Thu	23:50	10.12	
2022/09/08	Thu	23:51	10.09	
2022/09/08	Thu	23:52	10.06	
2022/09/08	Thu	23:53	10.03	
2022/09/08	Thu	23:54	10.00	
2022/09/08	Thu	23:55	9.97	
2022/09/08	Thu	23:56	9.94	
2022/09/08	Thu	23:57	9.91	
2022/09/08	Thu	23:58	9.88	
2022/09/08	Thu	23:59	9.85	
2022/09/09	Fri	00:00	9.82	
2022/09/09	Fri	00:01	9.79	
2022/09/09	Fri	00:02	9.76	
2022/09/09	Fri	00:03	9.73	
2022/09/09	Fri	00:04	9.70	
2022/09/09	Fri	00:05	9.67	
2022/09/09	Fri	00:06	9.64	
2022/09/09	Fri	00:07	9.61	
2022/09/09	Fri	00:08	9.57	
2022/09/09	Fri	00:09	9.54	
2022/09/09	Fri	00:10	9.51	
2022/09/09	Fri	00:11	9.48	
2022/09/09	Fri	00:12	9.45	
2022/09/09	Fri	00:13	9.41	
2022/09/09	Fri	00:14	9.38	
2022/09/09	Fri	00:15	9.35	
2022/09/09	Fri	00:16	9.31	
2022/09/09	Fri	00:17	9.28	
2022/09/09	Fri	00:18	9.25	
2022/09/09	Fri	00:19	9.21	
2022/09/09	Fri	00:20	9.18	
2022/09/09	Fri	00:21	9.14	
2022/09/09	Fri	00:22	9.11	
2022/09/09	Fri	00:23	9.07	
2022/09/09	Fri	00:24	9.04	
2022/09/09	Fri	00:25	9.01	
2022/09/09	Fri	00:26	8.97	
2022/09/09	Fri	00:27	8.93	
2022/09/09	Fri	00:28	8.90	
2022/09/09	Fri	00:29	8.86	
2022/09/09	Fri	00:30	8.83	
2022/09/09	Fri	00:31	8.79	
2022/09/09	Fri	00:32	8.76	
2022/09/09	Fri	00:33	8.72	
2022/09/09	Fri	00:34	8.68	
2022/09/09	Fri	00:35	8.64	
2022/09/09	Fri	00:36	8.61	
2022/09/09	Fri	00:37	8.57	
2022/09/09	Fri	00:38	8.53	
2022/09/09	Fri	00:39	8.50	
2022/09/09	Fri	00:40	8.46	
2022/09/09	Fri	00:41	8.42	
2022/09/09	Fri	00:42	8.38	
2022/09/09	Fri	00:43	8.35	
2022/09/09	Fri	00:44	8.31	
2022/09/09	Fri	00:45	8.27	
2022/09/09	Fri	00:46	8.23	
2022/09/09	Fri	00:47	8.19	
2022/09/09	Fri	00:48	8.15	
2022/09/09	Fri	00:49	8.11	
2022/09/09	Fri	00:50	8.07	
2022/09/09	Fri	00:51	8.03	
2022/09/09	Fri	00:52	7.99	
2022/09/09	Fri	00:53	7.95	
2022/09/09	Fri	00:54	7.91	
2022/09/09	Fri	00:55	7.87	
2022/09/09	Fri	00:56	7.83	
2022/09/09	Fri	00:57	7.79	
2022/09/09	Fri	00:58	7.75	
2022/09/09	Fri	00:59	7.71	
2022/09/09	Fri	01:00	7.67	
2022/09/09	Fri	01:01	7.62	
2022/09/09	Fri	01:02	7.58	
2022/09/09	Fri	01:03	7.54	
2022/09/09	Fri	01:04	7.50	
2022/09/09	Fri	01:05	7.46	
2022/09/09	Fri	01:06	7.41	
2022/09/09	Fri	01:07	7.37	
2022/09/09	Fri	01:08	7.33	
2022/09/09	Fri	01:09	7.28	
2022/09/09	Fri	01:10	7.24	
2022/09/09	Fri	01:11	7.20	
2022/09/09	Fri	01:12	7.15	
2022/09/09	Fri	01:13	7.11	
2022/09/09	Fri	01:14	7.07	
2022/09/09	Fri	01:15	7.02	
2022/09/09	Fri	01:16	6.98	
2022/09/09	Fri	01:17	6.93	
2022/09/09	Fri	01:18	6.89	
2022/09/09	Fri	01:19	6.84	
2022/09/09	Fri	01:20	6.80	
2022/09/09	Fri	01:21	6.75	
2022/09/09	Fri	01:22	6.71	
2022/09/09	Fri	01:23	6.66	
2022/09/09	Fri	01:24	6.61	
2022/09/09	Fri	01:25	6.57	
2022/09/09	Fri	01:26	6.52	
2022/09/09	Fri	01:27	6.47	
2022/09/09	Fri	01:28	6.43	
2022/09/09	Fri	01:29	6.38	
2022/09/09	Fri	01:30	6.33	
2022/09/09	Fri	01:31	6.29	
2022/09/09	Fri	01:32	6.24	
2022/09/09	Fri	01:33	6.19	
2022/09/09	Fri	01:34	6.14	
2022/09/09	Fri	01:35	6.10	
2022/09/09	Fri	01:36	6.05	
2022/09/09	Fri	01:37	6.00	
2022/09/09	Fri	01:38	5.95	
2022/09/09	Fri	01:39	5.90	
2022/09/09	Fri	01:40	5.86	
2022/09/09	Fri	01:41	5.81	
2022/09/09	Fri	01:42	5.76	
2022/09/09	Fri	01:43	5.71	
2022/09/09	Fri	01:44	5.66	
2022/09/09	Fri	01:45	5.61	
2022/09/09	Fri	01:46	5.56	
2022/09/09	Fri	01:47	5.51	
2022/09/09	Fri	01:48	5.46	
2022/09/09	Fri	01:49	5.41	
2022/09/09	Fri	01:50	5.36	
2022/09/09	Fri	01:51	5.31	
2022/09/09	Fri	01:52	5.26	
2022/09/09	Fri	01:53	5.21	
2022/09/09	Fri	01:54	5.16	
2022/09/09	Fri	01:55	5.11	
2022/09/09	Fri	01:56	5.06	
2022/09/09	Fri	01:57	5.01	
2022/09/09	Fri	01:58	4.96	
2022/09/09	Fri	01:59	4.91	
2022/09/09	Fri	02:00	4.85	
2022/09/09	Fri	02:01	4.80	
2022/09/09	Fri	02:02	4.75	
2022/09/09	Fri	02:03	4.70	
2022/09/09	Fri	02:04	4.65	
2022/09/09	Fri	02:05	4.60	
2022/09/09	Fri	02:06	4.54	
2022/09/09	Fri	02:07	4.49	
2022/09/09	Fri	02:08	4.44	
2022/09/09	Fri	02:09	4.39	
2022/09/09	Fri	02:10	4.34	
2022/09/09	Fri	02:11	4.29	
2022/09/09	Fri	02:12	4.24	
2022/09/09	Fri	02:13	4.18	
2022/09/09	Fri	02:14	4.13	
2022/09/09	Fri	02:15	4.08	
2022/09/09	Fri	02:16	4.03	
2022/09/09	Fri	02:17	3.98	
2022/09/09	Fri	02:18	3.92	
2022/09/09	Fri	02:19	3.87	
2022/09/09	Fri	02:20	3.82	
2022/09/09	Fri	02:21	3.77	
2022/09/09	Fri	02:22	3.71	
2022/09/09	Fri	02:23	3.66	
2022/09/09	Fri	02:24	3.61	
2022/09/09	Fri	02:25	3.56	
2022/09/09	Fri	02:26	3.51	
2022/09/09	Fri	02:27	3.46	
2022/09/09	Fri	02:28	3.40	
2022/09/09	Fri	02:29	3.35	
2022/09/09	Fri	02:30	3.30	
2022/09/09	Fri	02:31	3.25	
2022/09/09	Fri	02:32	3.20	
2022/09/09	Fri	02:33	3.15	
2022/09/09	Fri	02:34	3.09	
2022/09/09	Fri	02:35	3.04	
2022/09/09	Fri	02:36	2.99	
2022/09/09	Fri	02:37	2.94	
2022/09/09	Fri	02:38	2.89	
2022/09/09	Fri	02:39	2.84	
2022/09/09	Fri	02:40	2.79	
2022/09/09	Fri	02:41	2.74	
2022/09/09	Fri	02:42	2.69	
2022/09/09	Fri	02:43	2.63	
2022/09/09	Fri	02:44	2.58	
2022/09/09	Fri	02:45	2.53	
2022/09/09	Fri	02:46	2.48	
2022/09/09	Fri	02:47	2.43	
2022/09/09	Fri	02:48	2.38	
2022/09/09	Fri	02:49	2.33	
2022/09/09	Fri	02:50	2.29	
