NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: SESUIT HARBOR, EAST DENNIS 
State: MA 
Stationid: 8447241
Prediction Type: Harmonic
From: 20220701 00:00 - 20220731 23:59
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: One Minute

Date 		Day	Time	Pred	
2022/07/08	Fri	13:42	1.25	
2022/07/08	Fri	13:43	1.27	
2022/07/08	Fri	13:44	1.29	
2022/07/08	Fri	13:45	1.31	
2022/07/08	Fri	13:46	1.32	
2022/07/08	Fri	13:47	1.34	
2022/07/08	Fri	13:48	1.36	
2022/07/08	Fri	13:49	1.39	
2022/07/08	Fri	13:50	1.41	
2022/07/08	Fri	13:51	1.43	
2022/07/08	Fri	13:52	1.45	
2022/07/08	Fri	13:53	1.47	
2022/07/08	Fri	13:54	1.49	
2022/07/08	Fri	13:55	1.52	
2022/07/08	Fri	13:56	1.54	
2022/07/08	Fri	13:57	1.56	
2022/07/08	Fri	13:58	1.59	
2022/07/08	Fri	13:59	1.61	
2022/07/08	Fri	14:00	1.64	
2022/07/08	Fri	14:01	1.66	
2022/07/08	Fri	14:02	1.69	
2022/07/08	Fri	14:03	1.71	
2022/07/08	Fri	14:04	1.74	
2022/07/08	Fri	14:05	1.76	
2022/07/08	Fri	14:06	1.79	
2022/07/08	Fri	14:07	1.82	
2022/07/08	Fri	14:08	1.84	
2022/07/08	Fri	14:09	1.87	
2022/07/08	Fri	14:10	1.90	
2022/07/08	Fri	14:11	1.93	
2022/07/08	Fri	14:12	1.95	
2022/07/08	Fri	14:13	1.98	
2022/07/08	Fri	14:14	2.01	
2022/07/08	Fri	14:15	2.04	
2022/07/08	Fri	14:16	2.07	
2022/07/08	Fri	14:17	2.10	
2022/07/08	Fri	14:18	2.13	
2022/07/08	Fri	14:19	2.16	
2022/07/08	Fri	14:20	2.19	
2022/07/08	Fri	14:21	2.22	
2022/07/08	Fri	14:22	2.25	
2022/07/08	Fri	14:23	2.28	
2022/07/08	Fri	14:24	2.31	
2022/07/08	Fri	14:25	2.34	
2022/07/08	Fri	14:26	2.37	
2022/07/08	Fri	14:27	2.40	
2022/07/08	Fri	14:28	2.43	
2022/07/08	Fri	14:29	2.47	
2022/07/08	Fri	14:30	2.50	
2022/07/08	Fri	14:31	2.53	
2022/07/08	Fri	14:32	2.56	
2022/07/08	Fri	14:33	2.60	
2022/07/08	Fri	14:34	2.63	
2022/07/08	Fri	14:35	2.66	
2022/07/08	Fri	14:36	2.69	
2022/07/08	Fri	14:37	2.73	
2022/07/08	Fri	14:38	2.76	
2022/07/08	Fri	14:39	2.79	
2022/07/08	Fri	14:40	2.83	
2022/07/08	Fri	14:41	2.86	
2022/07/08	Fri	14:42	2.90	
2022/07/08	Fri	14:43	2.93	
2022/07/08	Fri	14:44	2.96	
2022/07/08	Fri	14:45	3.00	
2022/07/08	Fri	14:46	3.03	
2022/07/08	Fri	14:47	3.07	
2022/07/08	Fri	14:48	3.10	
2022/07/08	Fri	14:49	3.14	
2022/07/08	Fri	14:50	3.17	
2022/07/08	Fri	14:51	3.21	
2022/07/08	Fri	14:52	3.24	
2022/07/08	Fri	14:53	3.28	
2022/07/08	Fri	14:54	3.31	
2022/07/08	Fri	14:55	3.35	
2022/07/08	Fri	14:56	3.38	
2022/07/08	Fri	14:57	3.42	
2022/07/08	Fri	14:58	3.45	
2022/07/08	Fri	14:59	3.49	
2022/07/08	Fri	15:00	3.52	
2022/07/08	Fri	15:01	3.56	
2022/07/08	Fri	15:02	3.59	
2022/07/08	Fri	15:03	3.63	
2022/07/08	Fri	15:04	3.67	
2022/07/08	Fri	15:05	3.70	
2022/07/08	Fri	15:06	3.74	
2022/07/08	Fri	15:07	3.77	
2022/07/08	Fri	15:08	3.81	
2022/07/08	Fri	15:09	3.84	
2022/07/08	Fri	15:10	3.88	
2022/07/08	Fri	15:11	3.92	
2022/07/08	Fri	15:12	3.95	
2022/07/08	Fri	15:13	3.99	
2022/07/08	Fri	15:14	4.02	
2022/07/08	Fri	15:15	4.06	
2022/07/08	Fri	15:16	4.09	
2022/07/08	Fri	15:17	4.13	
2022/07/08	Fri	15:18	4.16	
2022/07/08	Fri	15:19	4.20	
2022/07/08	Fri	15:20	4.24	
2022/07/08	Fri	15:21	4.27	
2022/07/08	Fri	15:22	4.31	
2022/07/08	Fri	15:23	4.34	
2022/07/08	Fri	15:24	4.38	
2022/07/08	Fri	15:25	4.41	
2022/07/08	Fri	15:26	4.45	
2022/07/08	Fri	15:27	4.48	
2022/07/08	Fri	15:28	4.52	
2022/07/08	Fri	15:29	4.55	
2022/07/08	Fri	15:30	4.59	
2022/07/08	Fri	15:31	4.62	
2022/07/08	Fri	15:32	4.66	
2022/07/08	Fri	15:33	4.69	
2022/07/08	Fri	15:34	4.73	
2022/07/08	Fri	15:35	4.76	
2022/07/08	Fri	15:36	4.80	
2022/07/08	Fri	15:37	4.83	
2022/07/08	Fri	15:38	4.87	
2022/07/08	Fri	15:39	4.90	
2022/07/08	Fri	15:40	4.94	
2022/07/08	Fri	15:41	4.97	
2022/07/08	Fri	15:42	5.01	
2022/07/08	Fri	15:43	5.04	
2022/07/08	Fri	15:44	5.07	
2022/07/08	Fri	15:45	5.11	
2022/07/08	Fri	15:46	5.14	
2022/07/08	Fri	15:47	5.18	
2022/07/08	Fri	15:48	5.21	
2022/07/08	Fri	15:49	5.25	
2022/07/08	Fri	15:50	5.28	
2022/07/08	Fri	15:51	5.31	
2022/07/08	Fri	15:52	5.35	
2022/07/08	Fri	15:53	5.38	
2022/07/08	Fri	15:54	5.41	
2022/07/08	Fri	15:55	5.45	
2022/07/08	Fri	15:56	5.48	
2022/07/08	Fri	15:57	5.51	
2022/07/08	Fri	15:58	5.55	
2022/07/08	Fri	15:59	5.58	
2022/07/08	Fri	16:00	5.61	
2022/07/08	Fri	16:01	5.65	
2022/07/08	Fri	16:02	5.68	
2022/07/08	Fri	16:03	5.71	
2022/07/08	Fri	16:04	5.75	
2022/07/08	Fri	16:05	5.78	
2022/07/08	Fri	16:06	5.81	
2022/07/08	Fri	16:07	5.84	
2022/07/08	Fri	16:08	5.88	
2022/07/08	Fri	16:09	5.91	
2022/07/08	Fri	16:10	5.94	
2022/07/08	Fri	16:11	5.97	
2022/07/08	Fri	16:12	6.00	
2022/07/08	Fri	16:13	6.04	
2022/07/08	Fri	16:14	6.07	
2022/07/08	Fri	16:15	6.10	
2022/07/08	Fri	16:16	6.13	
2022/07/08	Fri	16:17	6.16	
2022/07/08	Fri	16:18	6.20	
2022/07/08	Fri	16:19	6.23	
2022/07/08	Fri	16:20	6.26	
2022/07/08	Fri	16:21	6.29	
2022/07/08	Fri	16:22	6.32	
2022/07/08	Fri	16:23	6.35	
2022/07/08	Fri	16:24	6.38	
2022/07/08	Fri	16:25	6.42	
2022/07/08	Fri	16:26	6.45	
2022/07/08	Fri	16:27	6.48	
2022/07/08	Fri	16:28	6.51	
2022/07/08	Fri	16:29	6.54	
2022/07/08	Fri	16:30	6.57	
2022/07/08	Fri	16:31	6.60	
2022/07/08	Fri	16:32	6.63	
2022/07/08	Fri	16:33	6.67	
2022/07/08	Fri	16:34	6.70	
2022/07/08	Fri	16:35	6.73	
2022/07/08	Fri	16:36	6.76	
2022/07/08	Fri	16:37	6.79	
2022/07/08	Fri	16:38	6.82	
2022/07/08	Fri	16:39	6.85	
2022/07/08	Fri	16:40	6.88	
2022/07/08	Fri	16:41	6.91	
2022/07/08	Fri	16:42	6.94	
2022/07/08	Fri	16:43	6.97	
2022/07/08	Fri	16:44	7.00	
2022/07/08	Fri	16:45	7.03	
2022/07/08	Fri	16:46	7.06	
2022/07/08	Fri	16:47	7.09	
2022/07/08	Fri	16:48	7.12	
2022/07/08	Fri	16:49	7.15	
2022/07/08	Fri	16:50	7.18	
2022/07/08	Fri	16:51	7.21	
2022/07/08	Fri	16:52	7.24	
2022/07/08	Fri	16:53	7.27	
2022/07/08	Fri	16:54	7.30	
2022/07/08	Fri	16:55	7.33	
2022/07/08	Fri	16:56	7.36	
2022/07/08	Fri	16:57	7.39	
2022/07/08	Fri	16:58	7.42	
2022/07/08	Fri	16:59	7.45	
2022/07/08	Fri	17:00	7.48	
2022/07/08	Fri	17:01	7.51	
2022/07/08	Fri	17:02	7.54	
2022/07/08	Fri	17:03	7.57	
2022/07/08	Fri	17:04	7.60	
2022/07/08	Fri	17:05	7.63	
2022/07/08	Fri	17:06	7.66	
2022/07/08	Fri	17:07	7.69	
2022/07/08	Fri	17:08	7.72	
2022/07/08	Fri	17:09	7.75	
2022/07/08	Fri	17:10	7.77	
2022/07/08	Fri	17:11	7.80	
2022/07/08	Fri	17:12	7.83	
2022/07/08	Fri	17:13	7.86	
2022/07/08	Fri	17:14	7.89	
2022/07/08	Fri	17:15	7.92	
2022/07/08	Fri	17:16	7.95	
2022/07/08	Fri	17:17	7.98	
2022/07/08	Fri	17:18	8.01	
2022/07/08	Fri	17:19	8.04	
2022/07/08	Fri	17:20	8.06	
2022/07/08	Fri	17:21	8.09	
2022/07/08	Fri	17:22	8.12	
2022/07/08	Fri	17:23	8.15	
2022/07/08	Fri	17:24	8.18	
2022/07/08	Fri	17:25	8.21	
2022/07/08	Fri	17:26	8.23	
2022/07/08	Fri	17:27	8.26	
2022/07/08	Fri	17:28	8.29	
2022/07/08	Fri	17:29	8.32	
2022/07/08	Fri	17:30	8.35	
2022/07/08	Fri	17:31	8.37	
2022/07/08	Fri	17:32	8.40	
2022/07/08	Fri	17:33	8.43	
2022/07/08	Fri	17:34	8.46	
2022/07/08	Fri	17:35	8.48	
2022/07/08	Fri	17:36	8.51	
2022/07/08	Fri	17:37	8.54	
2022/07/08	Fri	17:38	8.57	
2022/07/08	Fri	17:39	8.59	
2022/07/08	Fri	17:40	8.62	
2022/07/08	Fri	17:41	8.65	
2022/07/08	Fri	17:42	8.68	
2022/07/08	Fri	17:43	8.70	
2022/07/08	Fri	17:44	8.73	
2022/07/08	Fri	17:45	8.76	
2022/07/08	Fri	17:46	8.78	
2022/07/08	Fri	17:47	8.81	
2022/07/08	Fri	17:48	8.83	
2022/07/08	Fri	17:49	8.86	
2022/07/08	Fri	17:50	8.89	
2022/07/08	Fri	17:51	8.91	
2022/07/08	Fri	17:52	8.94	
2022/07/08	Fri	17:53	8.96	
2022/07/08	Fri	17:54	8.99	
2022/07/08	Fri	17:55	9.01	
2022/07/08	Fri	17:56	9.04	
2022/07/08	Fri	17:57	9.06	
2022/07/08	Fri	17:58	9.09	
2022/07/08	Fri	17:59	9.11	
2022/07/08	Fri	18:00	9.14	
2022/07/08	Fri	18:01	9.16	
2022/07/08	Fri	18:02	9.19	
2022/07/08	Fri	18:03	9.21	
2022/07/08	Fri	18:04	9.23	
2022/07/08	Fri	18:05	9.26	
2022/07/08	Fri	18:06	9.28	
2022/07/08	Fri	18:07	9.30	
2022/07/08	Fri	18:08	9.32	
2022/07/08	Fri	18:09	9.35	
2022/07/08	Fri	18:10	9.37	
2022/07/08	Fri	18:11	9.39	
2022/07/08	Fri	18:12	9.41	
2022/07/08	Fri	18:13	9.44	
2022/07/08	Fri	18:14	9.46	
2022/07/08	Fri	18:15	9.48	
2022/07/08	Fri	18:16	9.50	
2022/07/08	Fri	18:17	9.52	
2022/07/08	Fri	18:18	9.54	
2022/07/08	Fri	18:19	9.56	
2022/07/08	Fri	18:20	9.58	
2022/07/08	Fri	18:21	9.60	
2022/07/08	Fri	18:22	9.62	
2022/07/08	Fri	18:23	9.64	
2022/07/08	Fri	18:24	9.66	
2022/07/08	Fri	18:25	9.68	
2022/07/08	Fri	18:26	9.70	
2022/07/08	Fri	18:27	9.72	
2022/07/08	Fri	18:28	9.73	
2022/07/08	Fri	18:29	9.75	
2022/07/08	Fri	18:30	9.77	
2022/07/08	Fri	18:31	9.79	
2022/07/08	Fri	18:32	9.80	
2022/07/08	Fri	18:33	9.82	
2022/07/08	Fri	18:34	9.83	
2022/07/08	Fri	18:35	9.85	
2022/07/08	Fri	18:36	9.87	
2022/07/08	Fri	18:37	9.88	
2022/07/08	Fri	18:38	9.90	
2022/07/08	Fri	18:39	9.91	
2022/07/08	Fri	18:40	9.92	
2022/07/08	Fri	18:41	9.94	
2022/07/08	Fri	18:42	9.95	
2022/07/08	Fri	18:43	9.96	
2022/07/08	Fri	18:44	9.98	
2022/07/08	Fri	18:45	9.99	
2022/07/08	Fri	18:46	10.00	
2022/07/08	Fri	18:47	10.01	
2022/07/08	Fri	18:48	10.03	
2022/07/08	Fri	18:49	10.04	
2022/07/08	Fri	18:50	10.05	
2022/07/08	Fri	18:51	10.06	
2022/07/08	Fri	18:52	10.07	
2022/07/08	Fri	18:53	10.08	
2022/07/08	Fri	18:54	10.09	
2022/07/08	Fri	18:55	10.09	
2022/07/08	Fri	18:56	10.10	
2022/07/08	Fri	18:57	10.11	
2022/07/08	Fri	18:58	10.12	
2022/07/08	Fri	18:59	10.12	
2022/07/08	Fri	19:00	10.13	
2022/07/08	Fri	19:01	10.14	
2022/07/08	Fri	19:02	10.14	
2022/07/08	Fri	19:03	10.15	
2022/07/08	Fri	19:04	10.15	
2022/07/08	Fri	19:05	10.16	
2022/07/08	Fri	19:06	10.16	
2022/07/08	Fri	19:07	10.17	
2022/07/08	Fri	19:08	10.17	
2022/07/08	Fri	19:09	10.17	
2022/07/08	Fri	19:10	10.18	
2022/07/08	Fri	19:11	10.18	
2022/07/08	Fri	19:12	10.18	
2022/07/08	Fri	19:13	10.18	
2022/07/08	Fri	19:14	10.18	
2022/07/08	Fri	19:15	10.18	
2022/07/08	Fri	19:16	10.18	
2022/07/08	Fri	19:17	10.18	
2022/07/08	Fri	19:18	10.18	
2022/07/08	Fri	19:19	10.18	
2022/07/08	Fri	19:20	10.18	
2022/07/08	Fri	19:21	10.18	
2022/07/08	Fri	19:22	10.18	
2022/07/08	Fri	19:23	10.17	
2022/07/08	Fri	19:24	10.17	
2022/07/08	Fri	19:25	10.16	
2022/07/08	Fri	19:26	10.16	
2022/07/08	Fri	19:27	10.16	
2022/07/08	Fri	19:28	10.15	
2022/07/08	Fri	19:29	10.15	
2022/07/08	Fri	19:30	10.14	
2022/07/08	Fri	19:31	10.13	
2022/07/08	Fri	19:32	10.13	
2022/07/08	Fri	19:33	10.12	
2022/07/08	Fri	19:34	10.11	
2022/07/08	Fri	19:35	10.11	
2022/07/08	Fri	19:36	10.10	
2022/07/08	Fri	19:37	10.09	
2022/07/08	Fri	19:38	10.08	
2022/07/08	Fri	19:39	10.07	
2022/07/08	Fri	19:40	10.06	
2022/07/08	Fri	19:41	10.05	
2022/07/08	Fri	19:42	10.04	
2022/07/08	Fri	19:43	10.03	
2022/07/08	Fri	19:44	10.02	
2022/07/08	Fri	19:45	10.00	
2022/07/08	Fri	19:46	9.99	
2022/07/08	Fri	19:47	9.98	
2022/07/08	Fri	19:48	9.97	
2022/07/08	Fri	19:49	9.95	
2022/07/08	Fri	19:50	9.94	
2022/07/08	Fri	19:51	9.93	
2022/07/08	Fri	19:52	9.91	
2022/07/08	Fri	19:53	9.89	
2022/07/08	Fri	19:54	9.88	
2022/07/08	Fri	19:55	9.86	
2022/07/08	Fri	19:56	9.85	
2022/07/08	Fri	19:57	9.83	
2022/07/08	Fri	19:58	9.81	
2022/07/08	Fri	19:59	9.80	
2022/07/08	Fri	20:00	9.78	
2022/07/08	Fri	20:01	9.76	
2022/07/08	Fri	20:02	9.74	
2022/07/08	Fri	20:03	9.73	
2022/07/08	Fri	20:04	9.71	
2022/07/08	Fri	20:05	9.69	
2022/07/08	Fri	20:06	9.67	
2022/07/08	Fri	20:07	9.65	
2022/07/08	Fri	20:08	9.63	
2022/07/08	Fri	20:09	9.61	
2022/07/08	Fri	20:10	9.59	
2022/07/08	Fri	20:11	9.57	
2022/07/08	Fri	20:12	9.54	
2022/07/08	Fri	20:13	9.52	
2022/07/08	Fri	20:14	9.50	
2022/07/08	Fri	20:15	9.48	
2022/07/08	Fri	20:16	9.46	
2022/07/08	Fri	20:17	9.43	
2022/07/08	Fri	20:18	9.41	
2022/07/08	Fri	20:19	9.39	
2022/07/08	Fri	20:20	9.36	
2022/07/08	Fri	20:21	9.34	
2022/07/08	Fri	20:22	9.31	
2022/07/08	Fri	20:23	9.29	
2022/07/08	Fri	20:24	9.27	
2022/07/08	Fri	20:25	9.24	
2022/07/08	Fri	20:26	9.21	
2022/07/08	Fri	20:27	9.19	
2022/07/08	Fri	20:28	9.16	
2022/07/08	Fri	20:29	9.14	
2022/07/08	Fri	20:30	9.11	
2022/07/08	Fri	20:31	9.09	
2022/07/08	Fri	20:32	9.06	
2022/07/08	Fri	20:33	9.03	
2022/07/08	Fri	20:34	9.01	
2022/07/08	Fri	20:35	8.98	
2022/07/08	Fri	20:36	8.95	
2022/07/08	Fri	20:37	8.92	
2022/07/08	Fri	20:38	8.89	
2022/07/08	Fri	20:39	8.87	
2022/07/08	Fri	20:40	8.84	
2022/07/08	Fri	20:41	8.81	
2022/07/08	Fri	20:42	8.78	
2022/07/08	Fri	20:43	8.75	
2022/07/08	Fri	20:44	8.72	
2022/07/08	Fri	20:45	8.70	
2022/07/08	Fri	20:46	8.67	
2022/07/08	Fri	20:47	8.64	
2022/07/08	Fri	20:48	8.61	
2022/07/08	Fri	20:49	8.58	
2022/07/08	Fri	20:50	8.55	
2022/07/08	Fri	20:51	8.52	
2022/07/08	Fri	20:52	8.49	
2022/07/08	Fri	20:53	8.46	
2022/07/08	Fri	20:54	8.43	
2022/07/08	Fri	20:55	8.40	
2022/07/08	Fri	20:56	8.37	
2022/07/08	Fri	20:57	8.34	
2022/07/08	Fri	20:58	8.30	
2022/07/08	Fri	20:59	8.27	
2022/07/08	Fri	21:00	8.24	
2022/07/08	Fri	21:01	8.21	
2022/07/08	Fri	21:02	8.18	
2022/07/08	Fri	21:03	8.15	
2022/07/08	Fri	21:04	8.12	
2022/07/08	Fri	21:05	8.09	
2022/07/08	Fri	21:06	8.06	
2022/07/08	Fri	21:07	8.02	
2022/07/08	Fri	21:08	7.99	
2022/07/08	Fri	21:09	7.96	
2022/07/08	Fri	21:10	7.93	
2022/07/08	Fri	21:11	7.90	
2022/07/08	Fri	21:12	7.87	
2022/07/08	Fri	21:13	7.83	
2022/07/08	Fri	21:14	7.80	
2022/07/08	Fri	21:15	7.77	
2022/07/08	Fri	21:16	7.74	
2022/07/08	Fri	21:17	7.71	
2022/07/08	Fri	21:18	7.67	
2022/07/08	Fri	21:19	7.64	
2022/07/08	Fri	21:20	7.61	
2022/07/08	Fri	21:21	7.58	
2022/07/08	Fri	21:22	7.54	
2022/07/08	Fri	21:23	7.51	
2022/07/08	Fri	21:24	7.48	
2022/07/08	Fri	21:25	7.45	
2022/07/08	Fri	21:26	7.41	
2022/07/08	Fri	21:27	7.38	
2022/07/08	Fri	21:28	7.35	
2022/07/08	Fri	21:29	7.32	
2022/07/08	Fri	21:30	7.28	
2022/07/08	Fri	21:31	7.25	
2022/07/08	Fri	21:32	7.22	
2022/07/08	Fri	21:33	7.18	
2022/07/08	Fri	21:34	7.15	
2022/07/08	Fri	21:35	7.12	
2022/07/08	Fri	21:36	7.09	
2022/07/08	Fri	21:37	7.05	
2022/07/08	Fri	21:38	7.02	
2022/07/08	Fri	21:39	6.99	
2022/07/08	Fri	21:40	6.96	
2022/07/08	Fri	21:41	6.92	
2022/07/08	Fri	21:42	6.89	
2022/07/08	Fri	21:43	6.86	
2022/07/08	Fri	21:44	6.83	
2022/07/08	Fri	21:45	6.79	
2022/07/08	Fri	21:46	6.76	
2022/07/08	Fri	21:47	6.73	
2022/07/08	Fri	21:48	6.69	
2022/07/08	Fri	21:49	6.66	
2022/07/08	Fri	21:50	6.63	
2022/07/08	Fri	21:51	6.59	
2022/07/08	Fri	21:52	6.56	
2022/07/08	Fri	21:53	6.53	
2022/07/08	Fri	21:54	6.50	
2022/07/08	Fri	21:55	6.46	
2022/07/08	Fri	21:56	6.43	
2022/07/08	Fri	21:57	6.40	
2022/07/08	Fri	21:58	6.37	
2022/07/08	Fri	21:59	6.33	
2022/07/08	Fri	22:00	6.30	
2022/07/08	Fri	22:01	6.27	
2022/07/08	Fri	22:02	6.23	
2022/07/08	Fri	22:03	6.20	
2022/07/08	Fri	22:04	6.17	
2022/07/08	Fri	22:05	6.13	
2022/07/08	Fri	22:06	6.10	
2022/07/08	Fri	22:07	6.07	
2022/07/08	Fri	22:08	6.04	
2022/07/08	Fri	22:09	6.00	
2022/07/08	Fri	22:10	5.97	
2022/07/08	Fri	22:11	5.94	
2022/07/08	Fri	22:12	5.90	
2022/07/08	Fri	22:13	5.87	
2022/07/08	Fri	22:14	5.84	
2022/07/08	Fri	22:15	5.80	
2022/07/08	Fri	22:16	5.77	
2022/07/08	Fri	22:17	5.74	
2022/07/08	Fri	22:18	5.71	
2022/07/08	Fri	22:19	5.67	
2022/07/08	Fri	22:20	5.64	
2022/07/08	Fri	22:21	5.61	
2022/07/08	Fri	22:22	5.57	
2022/07/08	Fri	22:23	5.54	
2022/07/08	Fri	22:24	5.51	
2022/07/08	Fri	22:25	5.47	
2022/07/08	Fri	22:26	5.44	
2022/07/08	Fri	22:27	5.41	
2022/07/08	Fri	22:28	5.38	
2022/07/08	Fri	22:29	5.34	
2022/07/08	Fri	22:30	5.31	
2022/07/08	Fri	22:31	5.28	
2022/07/08	Fri	22:32	5.24	
2022/07/08	Fri	22:33	5.21	
2022/07/08	Fri	22:34	5.17	
2022/07/08	Fri	22:35	5.14	
2022/07/08	Fri	22:36	5.11	
2022/07/08	Fri	22:37	5.08	
2022/07/08	Fri	22:38	5.04	
2022/07/08	Fri	22:39	5.01	
2022/07/08	Fri	22:40	4.97	
2022/07/08	Fri	22:41	4.94	
2022/07/08	Fri	22:42	4.91	
2022/07/08	Fri	22:43	4.87	
2022/07/08	Fri	22:44	4.84	
2022/07/08	Fri	22:45	4.81	
2022/07/08	Fri	22:46	4.77	
2022/07/08	Fri	22:47	4.74	
2022/07/08	Fri	22:48	4.71	
2022/07/08	Fri	22:49	4.67	
2022/07/08	Fri	22:50	4.64	
2022/07/08	Fri	22:51	4.61	
2022/07/08	Fri	22:52	4.57	
2022/07/08	Fri	22:53	4.54	
2022/07/08	Fri	22:54	4.50	
2022/07/08	Fri	22:55	4.47	
2022/07/08	Fri	22:56	4.44	
2022/07/08	Fri	22:57	4.40	
2022/07/08	Fri	22:58	4.37	
2022/07/08	Fri	22:59	4.33	
2022/07/08	Fri	23:00	4.30	
2022/07/08	Fri	23:01	4.27	
2022/07/08	Fri	23:02	4.23	
2022/07/08	Fri	23:03	4.20	
2022/07/08	Fri	23:04	4.16	
2022/07/08	Fri	23:05	4.13	
2022/07/08	Fri	23:06	4.10	
2022/07/08	Fri	23:07	4.06	
2022/07/08	Fri	23:08	4.03	
2022/07/08	Fri	23:09	3.99	
2022/07/08	Fri	23:10	3.96	
2022/07/08	Fri	23:11	3.92	
2022/07/08	Fri	23:12	3.89	
2022/07/08	Fri	23:13	3.86	
2022/07/08	Fri	23:14	3.82	
2022/07/08	Fri	23:15	3.79	
2022/07/08	Fri	23:16	3.75	
2022/07/08	Fri	23:17	3.72	
2022/07/08	Fri	23:18	3.69	
2022/07/08	Fri	23:19	3.65	
2022/07/08	Fri	23:20	3.62	
2022/07/08	Fri	23:21	3.58	
2022/07/08	Fri	23:22	3.55	
2022/07/08	Fri	23:23	3.52	
2022/07/08	Fri	23:24	3.48	
2022/07/08	Fri	23:25	3.45	
2022/07/08	Fri	23:26	3.41	
2022/07/08	Fri	23:27	3.38	
2022/07/08	Fri	23:28	3.34	
2022/07/08	Fri	23:29	3.31	
2022/07/08	Fri	23:30	3.28	
2022/07/08	Fri	23:31	3.24	
2022/07/08	Fri	23:32	3.21	
2022/07/08	Fri	23:33	3.17	
2022/07/08	Fri	23:34	3.14	
2022/07/08	Fri	23:35	3.11	
2022/07/08	Fri	23:36	3.07	
2022/07/08	Fri	23:37	3.04	
2022/07/08	Fri	23:38	3.01	
2022/07/08	Fri	23:39	2.97	
2022/07/08	Fri	23:40	2.94	
2022/07/08	Fri	23:41	2.91	
2022/07/08	Fri	23:42	2.87	
2022/07/08	Fri	23:43	2.84	
2022/07/08	Fri	23:44	2.81	
2022/07/08	Fri	23:45	2.77	
2022/07/08	Fri	23:46	2.74	
2022/07/08	Fri	23:47	2.71	
2022/07/08	Fri	23:48	2.67	
2022/07/08	Fri	23:49	2.64	
2022/07/08	Fri	23:50	2.61	
2022/07/08	Fri	23:51	2.57	
2022/07/08	Fri	23:52	2.54	
2022/07/08	Fri	23:53	2.51	
2022/07/08	Fri	23:54	2.48	
2022/07/08	Fri	23:55	2.44	
2022/07/08	Fri	23:56	2.41	
2022/07/08	Fri	23:57	2.38	
2022/07/08	Fri	23:58	2.35	
2022/07/08	Fri	23:59	2.31	
2022/07/09	Sat	00:00	2.28	
2022/07/09	Sat	00:01	2.25	
2022/07/09	Sat	00:02	2.22	
2022/07/09	Sat	00:03	2.19	
2022/07/09	Sat	00:04	2.16	
2022/07/09	Sat	00:05	2.13	
2022/07/09	Sat	00:06	2.10	
2022/07/09	Sat	00:07	2.06	
2022/07/09	Sat	00:08	2.03	
2022/07/09	Sat	00:09	2.00	
2022/07/09	Sat	00:10	1.97	
2022/07/09	Sat	00:11	1.94	
2022/07/09	Sat	00:12	1.91	
2022/07/09	Sat	00:13	1.88	
2022/07/09	Sat	00:14	1.85	
2022/07/09	Sat	00:15	1.82	
2022/07/09	Sat	00:16	1.79	
2022/07/09	Sat	00:17	1.77	
2022/07/09	Sat	00:18	1.74	
2022/07/09	Sat	00:19	1.71	
2022/07/09	Sat	00:20	1.68	
2022/07/09	Sat	00:21	1.65	
2022/07/09	Sat	00:22	1.62	
2022/07/09	Sat	00:23	1.60	
2022/07/09	Sat	00:24	1.57	
2022/07/09	Sat	00:25	1.54	
2022/07/09	Sat	00:26	1.52	
2022/07/09	Sat	00:27	1.49	
2022/07/09	Sat	00:28	1.46	
2022/07/09	Sat	00:29	1.44	
2022/07/09	Sat	00:30	1.41	
2022/07/09	Sat	00:31	1.38	
2022/07/09	Sat	00:32	1.36	
2022/07/09	Sat	00:33	1.33	
2022/07/09	Sat	00:34	1.31	
2022/07/09	Sat	00:35	1.28	
2022/07/09	Sat	00:36	1.26	
2022/07/09	Sat	00:37	1.24	
2022/07/09	Sat	00:38	1.21	
2022/07/09	Sat	00:39	1.19	
2022/07/09	Sat	00:40	1.17	
2022/07/09	Sat	00:41	1.14	
2022/07/09	Sat	00:42	1.12	
2022/07/09	Sat	00:43	1.10	
2022/07/09	Sat	00:44	1.08	
2022/07/09	Sat	00:45	1.06	
2022/07/09	Sat	00:46	1.03	
2022/07/09	Sat	00:47	1.01	
2022/07/09	Sat	00:48	0.99	
2022/07/09	Sat	00:49	0.97	
2022/07/09	Sat	00:50	0.95	
2022/07/09	Sat	00:51	0.93	
2022/07/09	Sat	00:52	0.92	
2022/07/09	Sat	00:53	0.90	
2022/07/09	Sat	00:54	0.88	
2022/07/09	Sat	00:55	0.86	
2022/07/09	Sat	00:56	0.84	
2022/07/09	Sat	00:57	0.83	
2022/07/09	Sat	00:58	0.81	
2022/07/09	Sat	00:59	0.79	
2022/07/09	Sat	01:00	0.78	
2022/07/09	Sat	01:01	0.76	
2022/07/09	Sat	01:02	0.75	
2022/07/09	Sat	01:03	0.73	
2022/07/09	Sat	01:04	0.72	
2022/07/09	Sat	01:05	0.70	
2022/07/09	Sat	01:06	0.69	
2022/07/09	Sat	01:07	0.68	
2022/07/09	Sat	01:08	0.66	
2022/07/09	Sat	01:09	0.65	
2022/07/09	Sat	01:10	0.64	
2022/07/09	Sat	01:11	0.63	
