NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables.
Daily Tide Predictions
StationName: Provincetown 
State: MA 
Stationid: 8446121
Prediction Type: Harmonic
From: 20221001 00:00 - 20221031 23:54
Units: Feet
Time Zone: LST_LDT
Datum: MLLW
Interval Type: One Minute

Date 		Day	Time	Pred	
2022/10/02	Sun	08:47	2.82	
2022/10/02	Sun	08:48	2.79	
2022/10/02	Sun	08:49	2.76	
2022/10/02	Sun	08:50	2.73	
2022/10/02	Sun	08:51	2.70	
2022/10/02	Sun	08:52	2.67	
2022/10/02	Sun	08:53	2.64	
2022/10/02	Sun	08:54	2.62	
2022/10/02	Sun	08:55	2.59	
2022/10/02	Sun	08:56	2.56	
2022/10/02	Sun	08:57	2.53	
2022/10/02	Sun	08:58	2.50	
2022/10/02	Sun	08:59	2.47	
2022/10/02	Sun	09:00	2.45	
2022/10/02	Sun	09:01	2.42	
2022/10/02	Sun	09:02	2.39	
2022/10/02	Sun	09:03	2.36	
2022/10/02	Sun	09:04	2.33	
2022/10/02	Sun	09:05	2.31	
2022/10/02	Sun	09:06	2.28	
2022/10/02	Sun	09:07	2.25	
2022/10/02	Sun	09:08	2.23	
2022/10/02	Sun	09:09	2.20	
2022/10/02	Sun	09:10	2.17	
2022/10/02	Sun	09:11	2.15	
2022/10/02	Sun	09:12	2.12	
2022/10/02	Sun	09:13	2.10	
2022/10/02	Sun	09:14	2.07	
2022/10/02	Sun	09:15	2.04	
2022/10/02	Sun	09:16	2.02	
2022/10/02	Sun	09:17	1.99	
2022/10/02	Sun	09:18	1.97	
2022/10/02	Sun	09:19	1.94	
2022/10/02	Sun	09:20	1.92	
2022/10/02	Sun	09:21	1.89	
2022/10/02	Sun	09:22	1.87	
2022/10/02	Sun	09:23	1.84	
2022/10/02	Sun	09:24	1.82	
2022/10/02	Sun	09:25	1.80	
2022/10/02	Sun	09:26	1.77	
2022/10/02	Sun	09:27	1.75	
2022/10/02	Sun	09:28	1.73	
2022/10/02	Sun	09:29	1.70	
2022/10/02	Sun	09:30	1.68	
2022/10/02	Sun	09:31	1.66	
2022/10/02	Sun	09:32	1.64	
2022/10/02	Sun	09:33	1.61	
2022/10/02	Sun	09:34	1.59	
2022/10/02	Sun	09:35	1.57	
2022/10/02	Sun	09:36	1.55	
2022/10/02	Sun	09:37	1.53	
2022/10/02	Sun	09:38	1.51	
2022/10/02	Sun	09:39	1.49	
2022/10/02	Sun	09:40	1.47	
2022/10/02	Sun	09:41	1.45	
2022/10/02	Sun	09:42	1.43	
2022/10/02	Sun	09:43	1.41	
2022/10/02	Sun	09:44	1.39	
2022/10/02	Sun	09:45	1.37	
2022/10/02	Sun	09:46	1.35	
2022/10/02	Sun	09:47	1.33	
2022/10/02	Sun	09:48	1.31	
2022/10/02	Sun	09:49	1.29	
2022/10/02	Sun	09:50	1.28	
2022/10/02	Sun	09:51	1.26	
2022/10/02	Sun	09:52	1.24	
2022/10/02	Sun	09:53	1.23	
2022/10/02	Sun	09:54	1.21	
2022/10/02	Sun	09:55	1.19	
2022/10/02	Sun	09:56	1.18	
2022/10/02	Sun	09:57	1.16	
2022/10/02	Sun	09:58	1.15	
2022/10/02	Sun	09:59	1.13	
2022/10/02	Sun	10:00	1.12	
2022/10/02	Sun	10:01	1.10	
2022/10/02	Sun	10:02	1.09	
2022/10/02	Sun	10:03	1.08	
2022/10/02	Sun	10:04	1.06	
2022/10/02	Sun	10:05	1.05	
2022/10/02	Sun	10:06	1.04	
2022/10/02	Sun	10:07	1.03	
2022/10/02	Sun	10:08	1.01	
2022/10/02	Sun	10:09	1.00	
2022/10/02	Sun	10:10	0.99	
2022/10/02	Sun	10:11	0.98	
2022/10/02	Sun	10:12	0.97	
2022/10/02	Sun	10:13	0.96	
2022/10/02	Sun	10:14	0.95	
2022/10/02	Sun	10:15	0.94	
2022/10/02	Sun	10:16	0.93	
2022/10/02	Sun	10:17	0.93	
2022/10/02	Sun	10:18	0.92	
2022/10/02	Sun	10:19	0.91	
2022/10/02	Sun	10:20	0.90	
2022/10/02	Sun	10:21	0.89	
2022/10/02	Sun	10:22	0.89	
2022/10/02	Sun	10:23	0.88	
2022/10/02	Sun	10:24	0.88	
2022/10/02	Sun	10:25	0.87	
2022/10/02	Sun	10:26	0.86	
2022/10/02	Sun	10:27	0.86	
2022/10/02	Sun	10:28	0.86	
2022/10/02	Sun	10:29	0.85	
2022/10/02	Sun	10:30	0.85	
2022/10/02	Sun	10:31	0.84	
2022/10/02	Sun	10:32	0.84	
2022/10/02	Sun	10:33	0.84	
2022/10/02	Sun	10:34	0.84	
2022/10/02	Sun	10:35	0.84	
2022/10/02	Sun	10:36	0.83	
2022/10/02	Sun	10:37	0.83	
2022/10/02	Sun	10:38	0.83	
2022/10/02	Sun	10:39	0.83	
2022/10/02	Sun	10:40	0.83	
2022/10/02	Sun	10:41	0.84	
2022/10/02	Sun	10:42	0.84	
2022/10/02	Sun	10:43	0.84	
2022/10/02	Sun	10:44	0.84	
2022/10/02	Sun	10:45	0.84	
2022/10/02	Sun	10:46	0.85	
2022/10/02	Sun	10:47	0.85	
2022/10/02	Sun	10:48	0.85	
2022/10/02	Sun	10:49	0.86	
2022/10/02	Sun	10:50	0.86	
2022/10/02	Sun	10:51	0.87	
2022/10/02	Sun	10:52	0.87	
2022/10/02	Sun	10:53	0.88	
2022/10/02	Sun	10:54	0.88	
2022/10/02	Sun	10:55	0.89	
2022/10/02	Sun	10:56	0.90	
2022/10/02	Sun	10:57	0.91	
2022/10/02	Sun	10:58	0.91	
2022/10/02	Sun	10:59	0.92	
2022/10/02	Sun	11:00	0.93	
2022/10/02	Sun	11:01	0.94	
2022/10/02	Sun	11:02	0.95	
2022/10/02	Sun	11:03	0.96	
2022/10/02	Sun	11:04	0.97	
2022/10/02	Sun	11:05	0.98	
2022/10/02	Sun	11:06	0.99	
2022/10/02	Sun	11:07	1.00	
2022/10/02	Sun	11:08	1.01	
2022/10/02	Sun	11:09	1.03	
2022/10/02	Sun	11:10	1.04	
2022/10/02	Sun	11:11	1.05	
2022/10/02	Sun	11:12	1.07	
2022/10/02	Sun	11:13	1.08	
2022/10/02	Sun	11:14	1.09	
2022/10/02	Sun	11:15	1.11	
2022/10/02	Sun	11:16	1.12	
2022/10/02	Sun	11:17	1.14	
2022/10/02	Sun	11:18	1.16	
2022/10/02	Sun	11:19	1.17	
2022/10/02	Sun	11:20	1.19	
2022/10/02	Sun	11:21	1.21	
2022/10/02	Sun	11:22	1.22	
2022/10/02	Sun	11:23	1.24	
2022/10/02	Sun	11:24	1.26	
2022/10/02	Sun	11:25	1.28	
2022/10/02	Sun	11:26	1.29	
2022/10/02	Sun	11:27	1.31	
2022/10/02	Sun	11:28	1.33	
2022/10/02	Sun	11:29	1.35	
2022/10/02	Sun	11:30	1.37	
2022/10/02	Sun	11:31	1.39	
2022/10/02	Sun	11:32	1.42	
2022/10/02	Sun	11:33	1.44	
2022/10/02	Sun	11:34	1.46	
2022/10/02	Sun	11:35	1.48	
2022/10/02	Sun	11:36	1.50	
2022/10/02	Sun	11:37	1.52	
2022/10/02	Sun	11:38	1.55	
2022/10/02	Sun	11:39	1.57	
2022/10/02	Sun	11:40	1.59	
2022/10/02	Sun	11:41	1.62	
2022/10/02	Sun	11:42	1.64	
2022/10/02	Sun	11:43	1.67	
2022/10/02	Sun	11:44	1.69	
2022/10/02	Sun	11:45	1.72	
2022/10/02	Sun	11:46	1.74	
2022/10/02	Sun	11:47	1.77	
2022/10/02	Sun	11:48	1.80	
2022/10/02	Sun	11:49	1.82	
2022/10/02	Sun	11:50	1.85	
2022/10/02	Sun	11:51	1.88	
2022/10/02	Sun	11:52	1.90	
2022/10/02	Sun	11:53	1.93	
2022/10/02	Sun	11:54	1.96	
2022/10/02	Sun	11:55	1.99	
2022/10/02	Sun	11:56	2.02	
2022/10/02	Sun	11:57	2.04	
2022/10/02	Sun	11:58	2.07	
2022/10/02	Sun	11:59	2.10	
2022/10/02	Sun	12:00	2.13	
2022/10/02	Sun	12:01	2.16	
2022/10/02	Sun	12:02	2.19	
2022/10/02	Sun	12:03	2.22	
2022/10/02	Sun	12:04	2.25	
2022/10/02	Sun	12:05	2.28	
2022/10/02	Sun	12:06	2.31	
2022/10/02	Sun	12:07	2.34	
2022/10/02	Sun	12:08	2.38	
2022/10/02	Sun	12:09	2.41	
2022/10/02	Sun	12:10	2.44	
2022/10/02	Sun	12:11	2.47	
2022/10/02	Sun	12:12	2.50	
2022/10/02	Sun	12:13	2.54	
2022/10/02	Sun	12:14	2.57	
2022/10/02	Sun	12:15	2.60	
2022/10/02	Sun	12:16	2.63	
2022/10/02	Sun	12:17	2.67	
2022/10/02	Sun	12:18	2.70	
2022/10/02	Sun	12:19	2.73	
2022/10/02	Sun	12:20	2.77	
2022/10/02	Sun	12:21	2.80	
2022/10/02	Sun	12:22	2.83	
2022/10/02	Sun	12:23	2.87	
2022/10/02	Sun	12:24	2.90	
2022/10/02	Sun	12:25	2.94	
2022/10/02	Sun	12:26	2.97	
2022/10/02	Sun	12:27	3.01	
2022/10/02	Sun	12:28	3.04	
2022/10/02	Sun	12:29	3.08	
2022/10/02	Sun	12:30	3.11	
2022/10/02	Sun	12:31	3.15	
2022/10/02	Sun	12:32	3.18	
2022/10/02	Sun	12:33	3.22	
2022/10/02	Sun	12:34	3.25	
2022/10/02	Sun	12:35	3.29	
2022/10/02	Sun	12:36	3.32	
2022/10/02	Sun	12:37	3.36	
2022/10/02	Sun	12:38	3.40	
2022/10/02	Sun	12:39	3.43	
2022/10/02	Sun	12:40	3.47	
2022/10/02	Sun	12:41	3.50	
2022/10/02	Sun	12:42	3.54	
2022/10/02	Sun	12:43	3.58	
2022/10/02	Sun	12:44	3.61	
2022/10/02	Sun	12:45	3.65	
2022/10/02	Sun	12:46	3.69	
2022/10/02	Sun	12:47	3.72	
2022/10/02	Sun	12:48	3.76	
2022/10/02	Sun	12:49	3.80	
2022/10/02	Sun	12:50	3.83	
2022/10/02	Sun	12:51	3.87	
2022/10/02	Sun	12:52	3.91	
2022/10/02	Sun	12:53	3.94	
2022/10/02	Sun	12:54	3.98	
2022/10/02	Sun	12:55	4.02	
2022/10/02	Sun	12:56	4.06	
2022/10/02	Sun	12:57	4.09	
2022/10/02	Sun	12:58	4.13	
2022/10/02	Sun	12:59	4.17	
2022/10/02	Sun	13:00	4.21	
2022/10/02	Sun	13:01	4.24	
2022/10/02	Sun	13:02	4.28	
2022/10/02	Sun	13:03	4.32	
2022/10/02	Sun	13:04	4.35	
2022/10/02	Sun	13:05	4.39	
2022/10/02	Sun	13:06	4.43	
2022/10/02	Sun	13:07	4.47	
2022/10/02	Sun	13:08	4.50	
2022/10/02	Sun	13:09	4.54	
2022/10/02	Sun	13:10	4.58	
2022/10/02	Sun	13:11	4.62	
2022/10/02	Sun	13:12	4.65	
2022/10/02	Sun	13:13	4.69	
2022/10/02	Sun	13:14	4.73	
2022/10/02	Sun	13:15	4.76	
2022/10/02	Sun	13:16	4.80	
2022/10/02	Sun	13:17	4.84	
2022/10/02	Sun	13:18	4.88	
2022/10/02	Sun	13:19	4.91	
2022/10/02	Sun	13:20	4.95	
2022/10/02	Sun	13:21	4.99	
2022/10/02	Sun	13:22	5.02	
2022/10/02	Sun	13:23	5.06	
2022/10/02	Sun	13:24	5.10	
2022/10/02	Sun	13:25	5.13	
2022/10/02	Sun	13:26	5.17	
2022/10/02	Sun	13:27	5.21	
2022/10/02	Sun	13:28	5.25	
2022/10/02	Sun	13:29	5.28	
2022/10/02	Sun	13:30	5.32	
2022/10/02	Sun	13:31	5.36	
2022/10/02	Sun	13:32	5.39	
2022/10/02	Sun	13:33	5.43	
2022/10/02	Sun	13:34	5.47	
2022/10/02	Sun	13:35	5.50	
2022/10/02	Sun	13:36	5.54	
2022/10/02	Sun	13:37	5.58	
2022/10/02	Sun	13:38	5.61	
2022/10/02	Sun	13:39	5.65	
2022/10/02	Sun	13:40	5.68	
2022/10/02	Sun	13:41	5.72	
2022/10/02	Sun	13:42	5.76	
2022/10/02	Sun	13:43	5.79	
2022/10/02	Sun	13:44	5.83	
2022/10/02	Sun	13:45	5.86	
2022/10/02	Sun	13:46	5.90	
2022/10/02	Sun	13:47	5.94	
2022/10/02	Sun	13:48	5.97	
2022/10/02	Sun	13:49	6.01	
2022/10/02	Sun	13:50	6.04	
2022/10/02	Sun	13:51	6.08	
2022/10/02	Sun	13:52	6.11	
2022/10/02	Sun	13:53	6.15	
2022/10/02	Sun	13:54	6.18	
2022/10/02	Sun	13:55	6.22	
2022/10/02	Sun	13:56	6.25	
2022/10/02	Sun	13:57	6.29	
2022/10/02	Sun	13:58	6.32	
2022/10/02	Sun	13:59	6.36	
2022/10/02	Sun	14:00	6.39	
2022/10/02	Sun	14:01	6.43	
2022/10/02	Sun	14:02	6.46	
2022/10/02	Sun	14:03	6.50	
2022/10/02	Sun	14:04	6.53	
2022/10/02	Sun	14:05	6.57	
2022/10/02	Sun	14:06	6.60	
2022/10/02	Sun	14:07	6.63	
2022/10/02	Sun	14:08	6.67	
2022/10/02	Sun	14:09	6.70	
2022/10/02	Sun	14:10	6.74	
2022/10/02	Sun	14:11	6.77	
2022/10/02	Sun	14:12	6.80	
2022/10/02	Sun	14:13	6.84	
2022/10/02	Sun	14:14	6.87	
2022/10/02	Sun	14:15	6.91	
2022/10/02	Sun	14:16	6.94	
2022/10/02	Sun	14:17	6.97	
2022/10/02	Sun	14:18	7.01	
2022/10/02	Sun	14:19	7.04	
2022/10/02	Sun	14:20	7.07	
2022/10/02	Sun	14:21	7.11	
2022/10/02	Sun	14:22	7.14	
2022/10/02	Sun	14:23	7.17	
2022/10/02	Sun	14:24	7.20	
2022/10/02	Sun	14:25	7.24	
2022/10/02	Sun	14:26	7.27	
2022/10/02	Sun	14:27	7.30	
2022/10/02	Sun	14:28	7.33	
2022/10/02	Sun	14:29	7.37	
2022/10/02	Sun	14:30	7.40	
2022/10/02	Sun	14:31	7.43	
2022/10/02	Sun	14:32	7.46	
2022/10/02	Sun	14:33	7.50	
2022/10/02	Sun	14:34	7.53	
2022/10/02	Sun	14:35	7.56	
2022/10/02	Sun	14:36	7.59	
2022/10/02	Sun	14:37	7.62	
2022/10/02	Sun	14:38	7.65	
2022/10/02	Sun	14:39	7.68	
2022/10/02	Sun	14:40	7.71	
2022/10/02	Sun	14:41	7.75	
2022/10/02	Sun	14:42	7.78	
2022/10/02	Sun	14:43	7.81	
2022/10/02	Sun	14:44	7.84	
2022/10/02	Sun	14:45	7.87	
2022/10/02	Sun	14:46	7.90	
2022/10/02	Sun	14:47	7.93	
2022/10/02	Sun	14:48	7.96	
2022/10/02	Sun	14:49	7.99	
2022/10/02	Sun	14:50	8.02	
2022/10/02	Sun	14:51	8.05	
2022/10/02	Sun	14:52	8.08	
2022/10/02	Sun	14:53	8.11	
2022/10/02	Sun	14:54	8.14	
2022/10/02	Sun	14:55	8.17	
2022/10/02	Sun	14:56	8.20	
2022/10/02	Sun	14:57	8.23	
2022/10/02	Sun	14:58	8.26	
2022/10/02	Sun	14:59	8.29	
2022/10/02	Sun	15:00	8.32	
2022/10/02	Sun	15:01	8.35	
2022/10/02	Sun	15:02	8.38	
2022/10/02	Sun	15:03	8.40	
2022/10/02	Sun	15:04	8.43	
2022/10/02	Sun	15:05	8.46	
2022/10/02	Sun	15:06	8.49	
2022/10/02	Sun	15:07	8.52	
2022/10/02	Sun	15:08	8.55	
2022/10/02	Sun	15:09	8.57	
2022/10/02	Sun	15:10	8.60	
2022/10/02	Sun	15:11	8.63	
2022/10/02	Sun	15:12	8.66	
2022/10/02	Sun	15:13	8.69	
2022/10/02	Sun	15:14	8.71	
2022/10/02	Sun	15:15	8.74	
2022/10/02	Sun	15:16	8.77	
2022/10/02	Sun	15:17	8.79	
2022/10/02	Sun	15:18	8.82	
2022/10/02	Sun	15:19	8.85	
2022/10/02	Sun	15:20	8.87	
2022/10/02	Sun	15:21	8.90	
2022/10/02	Sun	15:22	8.93	
2022/10/02	Sun	15:23	8.95	
2022/10/02	Sun	15:24	8.98	
2022/10/02	Sun	15:25	9.00	
2022/10/02	Sun	15:26	9.03	
2022/10/02	Sun	15:27	9.05	
2022/10/02	Sun	15:28	9.08	
2022/10/02	Sun	15:29	9.10	
2022/10/02	Sun	15:30	9.13	
2022/10/02	Sun	15:31	9.15	
2022/10/02	Sun	15:32	9.18	
2022/10/02	Sun	15:33	9.20	
2022/10/02	Sun	15:34	9.22	
2022/10/02	Sun	15:35	9.25	
2022/10/02	Sun	15:36	9.27	
2022/10/02	Sun	15:37	9.30	
2022/10/02	Sun	15:38	9.32	
2022/10/02	Sun	15:39	9.34	
2022/10/02	Sun	15:40	9.37	
2022/10/02	Sun	15:41	9.39	
2022/10/02	Sun	15:42	9.41	
2022/10/02	Sun	15:43	9.43	
2022/10/02	Sun	15:44	9.46	
2022/10/02	Sun	15:45	9.48	
2022/10/02	Sun	15:46	9.50	
2022/10/02	Sun	15:47	9.52	
2022/10/02	Sun	15:48	9.54	
2022/10/02	Sun	15:49	9.56	
2022/10/02	Sun	15:50	9.58	
2022/10/02	Sun	15:51	9.60	
2022/10/02	Sun	15:52	9.62	
2022/10/02	Sun	15:53	9.64	
2022/10/02	Sun	15:54	9.66	
2022/10/02	Sun	15:55	9.68	
2022/10/02	Sun	15:56	9.70	
2022/10/02	Sun	15:57	9.72	
2022/10/02	Sun	15:58	9.74	
2022/10/02	Sun	15:59	9.76	
2022/10/02	Sun	16:00	9.78	
2022/10/02	Sun	16:01	9.80	
2022/10/02	Sun	16:02	9.81	
2022/10/02	Sun	16:03	9.83	
2022/10/02	Sun	16:04	9.85	
2022/10/02	Sun	16:05	9.87	
2022/10/02	Sun	16:06	9.88	
2022/10/02	Sun	16:07	9.90	
2022/10/02	Sun	16:08	9.91	
2022/10/02	Sun	16:09	9.93	
2022/10/02	Sun	16:10	9.95	
2022/10/02	Sun	16:11	9.96	
2022/10/02	Sun	16:12	9.98	
2022/10/02	Sun	16:13	9.99	
2022/10/02	Sun	16:14	10.01	
2022/10/02	Sun	16:15	10.02	
2022/10/02	Sun	16:16	10.03	
2022/10/02	Sun	16:17	10.05	
2022/10/02	Sun	16:18	10.06	
2022/10/02	Sun	16:19	10.07	
2022/10/02	Sun	16:20	10.09	
2022/10/02	Sun	16:21	10.10	
2022/10/02	Sun	16:22	10.11	
2022/10/02	Sun	16:23	10.12	
2022/10/02	Sun	16:24	10.13	
2022/10/02	Sun	16:25	10.14	
2022/10/02	Sun	16:26	10.16	
2022/10/02	Sun	16:27	10.17	
2022/10/02	Sun	16:28	10.18	
2022/10/02	Sun	16:29	10.19	
2022/10/02	Sun	16:30	10.20	
2022/10/02	Sun	16:31	10.20	
2022/10/02	Sun	16:32	10.21	
2022/10/02	Sun	16:33	10.22	
2022/10/02	Sun	16:34	10.23	
2022/10/02	Sun	16:35	10.24	
2022/10/02	Sun	16:36	10.24	
2022/10/02	Sun	16:37	10.25	
2022/10/02	Sun	16:38	10.26	
2022/10/02	Sun	16:39	10.26	
2022/10/02	Sun	16:40	10.27	
2022/10/02	Sun	16:41	10.28	
2022/10/02	Sun	16:42	10.28	
2022/10/02	Sun	16:43	10.29	
2022/10/02	Sun	16:44	10.29	
2022/10/02	Sun	16:45	10.29	
2022/10/02	Sun	16:46	10.30	
2022/10/02	Sun	16:47	10.30	
2022/10/02	Sun	16:48	10.30	
2022/10/02	Sun	16:49	10.31	
2022/10/02	Sun	16:50	10.31	
2022/10/02	Sun	16:51	10.31	
2022/10/02	Sun	16:52	10.31	
2022/10/02	Sun	16:53	10.31	
2022/10/02	Sun	16:54	10.31	
2022/10/02	Sun	16:55	10.31	
2022/10/02	Sun	16:56	10.31	
2022/10/02	Sun	16:57	10.31	
2022/10/02	Sun	16:58	10.31	
2022/10/02	Sun	16:59	10.31	
2022/10/02	Sun	17:00	10.31	
2022/10/02	Sun	17:01	10.31	
2022/10/02	Sun	17:02	10.31	
2022/10/02	Sun	17:03	10.30	
2022/10/02	Sun	17:04	10.30	
2022/10/02	Sun	17:05	10.30	
2022/10/02	Sun	17:06	10.29	
2022/10/02	Sun	17:07	10.29	
2022/10/02	Sun	17:08	10.29	
2022/10/02	Sun	17:09	10.28	
2022/10/02	Sun	17:10	10.28	
2022/10/02	Sun	17:11	10.27	
2022/10/02	Sun	17:12	10.26	
2022/10/02	Sun	17:13	10.26	
2022/10/02	Sun	17:14	10.25	
2022/10/02	Sun	17:15	10.24	
2022/10/02	Sun	17:16	10.23	
2022/10/02	Sun	17:17	10.23	
2022/10/02	Sun	17:18	10.22	
2022/10/02	Sun	17:19	10.21	
2022/10/02	Sun	17:20	10.20	
2022/10/02	Sun	17:21	10.19	
2022/10/02	Sun	17:22	10.18	
2022/10/02	Sun	17:23	10.17	
2022/10/02	Sun	17:24	10.16	
2022/10/02	Sun	17:25	10.15	
2022/10/02	Sun	17:26	10.14	
2022/10/02	Sun	17:27	10.12	
2022/10/02	Sun	17:28	10.11	
2022/10/02	Sun	17:29	10.10	
2022/10/02	Sun	17:30	10.09	
2022/10/02	Sun	17:31	10.07	
2022/10/02	Sun	17:32	10.06	
2022/10/02	Sun	17:33	10.05	
2022/10/02	Sun	17:34	10.03	
2022/10/02	Sun	17:35	10.02	
2022/10/02	Sun	17:36	10.00	
2022/10/02	Sun	17:37	9.99	
2022/10/02	Sun	17:38	9.97	
2022/10/02	Sun	17:39	9.96	
2022/10/02	Sun	17:40	9.94	
2022/10/02	Sun	17:41	9.92	
2022/10/02	Sun	17:42	9.90	
2022/10/02	Sun	17:43	9.89	
2022/10/02	Sun	17:44	9.87	
2022/10/02	Sun	17:45	9.85	
2022/10/02	Sun	17:46	9.83	
2022/10/02	Sun	17:47	9.81	
2022/10/02	Sun	17:48	9.79	
2022/10/02	Sun	17:49	9.77	
2022/10/02	Sun	17:50	9.75	
2022/10/02	Sun	17:51	9.73	
2022/10/02	Sun	17:52	9.71	
2022/10/02	Sun	17:53	9.69	
2022/10/02	Sun	17:54	9.67	
2022/10/02	Sun	17:55	9.65	
2022/10/02	Sun	17:56	9.63	
2022/10/02	Sun	17:57	9.61	
2022/10/02	Sun	17:58	9.58	
2022/10/02	Sun	17:59	9.56	
2022/10/02	Sun	18:00	9.54	
2022/10/02	Sun	18:01	9.51	
2022/10/02	Sun	18:02	9.49	
2022/10/02	Sun	18:03	9.46	
2022/10/02	Sun	18:04	9.44	
2022/10/02	Sun	18:05	9.42	
2022/10/02	Sun	18:06	9.39	
2022/10/02	Sun	18:07	9.37	
2022/10/02	Sun	18:08	9.34	
2022/10/02	Sun	18:09	9.31	
2022/10/02	Sun	18:10	9.29	
2022/10/02	Sun	18:11	9.26	
2022/10/02	Sun	18:12	9.24	
2022/10/02	Sun	18:13	9.21	
2022/10/02	Sun	18:14	9.18	
2022/10/02	Sun	18:15	9.16	
2022/10/02	Sun	18:16	9.13	
2022/10/02	Sun	18:17	9.10	
2022/10/02	Sun	18:18	9.07	
2022/10/02	Sun	18:19	9.04	
2022/10/02	Sun	18:20	9.02	
2022/10/02	Sun	18:21	8.99	
2022/10/02	Sun	18:22	8.96	
2022/10/02	Sun	18:23	8.93	
2022/10/02	Sun	18:24	8.90	
2022/10/02	Sun	18:25	8.87	
2022/10/02	Sun	18:26	8.84	
2022/10/02	Sun	18:27	8.81	
2022/10/02	Sun	18:28	8.78	
2022/10/02	Sun	18:29	8.75	
2022/10/02	Sun	18:30	8.72	
2022/10/02	Sun	18:31	8.69	
2022/10/02	Sun	18:32	8.66	
2022/10/02	Sun	18:33	8.63	
2022/10/02	Sun	18:34	8.60	
2022/10/02	Sun	18:35	8.56	
2022/10/02	Sun	18:36	8.53	
2022/10/02	Sun	18:37	8.50	
2022/10/02	Sun	18:38	8.47	
2022/10/02	Sun	18:39	8.44	
2022/10/02	Sun	18:40	8.40	
2022/10/02	Sun	18:41	8.37	
2022/10/02	Sun	18:42	8.34	
2022/10/02	Sun	18:43	8.30	
2022/10/02	Sun	18:44	8.27	
2022/10/02	Sun	18:45	8.24	
2022/10/02	Sun	18:46	8.21	
2022/10/02	Sun	18:47	8.17	
2022/10/02	Sun	18:48	8.14	
2022/10/02	Sun	18:49	8.10	
2022/10/02	Sun	18:50	8.07	
2022/10/02	Sun	18:51	8.04	
2022/10/02	Sun	18:52	8.00	
2022/10/02	Sun	18:53	7.97	
2022/10/02	Sun	18:54	7.93	
2022/10/02	Sun	18:55	7.90	
2022/10/02	Sun	18:56	7.86	
2022/10/02	Sun	18:57	7.83	
2022/10/02	Sun	18:58	7.79	
2022/10/02	Sun	18:59	7.76	
2022/10/02	Sun	19:00	7.72	
2022/10/02	Sun	19:01	7.69	
2022/10/02	Sun	19:02	7.65	
2022/10/02	Sun	19:03	7.62	
2022/10/02	Sun	19:04	7.58	
2022/10/02	Sun	19:05	7.55	
2022/10/02	Sun	19:06	7.51	
2022/10/02	Sun	19:07	7.48	
2022/10/02	Sun	19:08	7.44	
2022/10/02	Sun	19:09	7.40	
2022/10/02	Sun	19:10	7.37	
2022/10/02	Sun	19:11	7.33	
2022/10/02	Sun	19:12	7.30	
2022/10/02	Sun	19:13	7.26	
2022/10/02	Sun	19:14	7.22	
2022/10/02	Sun	19:15	7.19	
2022/10/02	Sun	19:16	7.15	
2022/10/02	Sun	19:17	7.11	
2022/10/02	Sun	19:18	7.08	
2022/10/02	Sun	19:19	7.04	
2022/10/02	Sun	19:20	7.00	
2022/10/02	Sun	19:21	6.97	
2022/10/02	Sun	19:22	6.93	
2022/10/02	Sun	19:23	6.89	
2022/10/02	Sun	19:24	6.86	
2022/10/02	Sun	19:25	6.82	
2022/10/02	Sun	19:26	6.78	
2022/10/02	Sun	19:27	6.75	
2022/10/02	Sun	19:28	6.71	
2022/10/02	Sun	19:29	6.67	
2022/10/02	Sun	19:30	6.63	
2022/10/02	Sun	19:31	6.60	
2022/10/02	Sun	19:32	6.56	
2022/10/02	Sun	19:33	6.52	
2022/10/02	Sun	19:34	6.49	
2022/10/02	Sun	19:35	6.45	
2022/10/02	Sun	19:36	6.41	
2022/10/02	Sun	19:37	6.37	
2022/10/02	Sun	19:38	6.34	
2022/10/02	Sun	19:39	6.30	
2022/10/02	Sun	19:40	6.26	
2022/10/02	Sun	19:41	6.22	
2022/10/02	Sun	19:42	6.19	
2022/10/02	Sun	19:43	6.15	
2022/10/02	Sun	19:44	6.11	
2022/10/02	Sun	19:45	6.07	
2022/10/02	Sun	19:46	6.04	
2022/10/02	Sun	19:47	6.00	
2022/10/02	Sun	19:48	5.96	
2022/10/02	Sun	19:49	5.92	
2022/10/02	Sun	19:50	5.89	
2022/10/02	Sun	19:51	5.85	
2022/10/02	Sun	19:52	5.81	
2022/10/02	Sun	19:53	5.77	
2022/10/02	Sun	19:54	5.74	
2022/10/02	Sun	19:55	5.70	
2022/10/02	Sun	19:56	5.66	
2022/10/02	Sun	19:57	5.62	
2022/10/02	Sun	19:58	5.58	
2022/10/02	Sun	19:59	5.55	
2022/10/02	Sun	20:00	5.51	
2022/10/02	Sun	20:01	5.47	
2022/10/02	Sun	20:02	5.43	
2022/10/02	Sun	20:03	5.40	
2022/10/02	Sun	20:04	5.36	
2022/10/02	Sun	20:05	5.32	
2022/10/02	Sun	20:06	5.28	
2022/10/02	Sun	20:07	5.25	
2022/10/02	Sun	20:08	5.21	
2022/10/02	Sun	20:09	5.17	
2022/10/02	Sun	20:10	5.13	
2022/10/02	Sun	20:11	5.09	
2022/10/02	Sun	20:12	5.06	
2022/10/02	Sun	20:13	5.02	
2022/10/02	Sun	20:14	4.98	
2022/10/02	Sun	20:15	4.94	
2022/10/02	Sun	20:16	4.91	
