"Plot Title: 20674248_Eel"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20674248, SEN S/N: 20674248)","High Range, μS/cm (LGR S/N: 20674248, SEN S/N: 20674248)","Temp, °C (LGR S/N: 20674248, SEN S/N: 20674248)","Coupler Detached (LGR S/N: 20674248)","Coupler Attached (LGR S/N: 20674248)","Host Connected (LGR S/N: 20674248)","Stopped (LGR S/N: 20674248)","End Of File (LGR S/N: 20674248)"
1410,10/10/22 10:15:00 PM,32978.2,32787.5,16.21,,,,,
1411,10/10/22 10:30:00 PM,32978.2,32825.4,16.21,,,,,
1412,10/10/22 10:45:00 PM,32978.2,32815.9,16.23,,,,,
1413,10/10/22 11:00:00 PM,32978.2,32797.0,16.21,,,,,
1414,10/10/22 11:15:00 PM,32978.2,32765.4,16.17,,,,,
1415,10/10/22 11:30:00 PM,32978.2,32752.8,16.17,,,,,
1416,10/10/22 11:45:00 PM,32978.2,32765.4,16.16,,,,,
1417,10/11/22 12:00:00 AM,32978.2,32690.0,16.09,,,,,
1418,10/11/22 12:15:00 AM,32978.2,32674.3,16.01,,,,,
1419,10/11/22 12:30:00 AM,32978.2,32608.6,16.00,,,,,
1420,10/11/22 12:45:00 AM,32978.2,32652.3,16.05,,,,,
1421,10/11/22 01:00:00 AM,32978.2,32677.4,15.98,,,,,
1422,10/11/22 01:15:00 AM,32978.2,32677.4,16.00,,,,,
1423,10/11/22 01:30:00 AM,32978.2,32705.7,16.01,,,,,
1424,10/11/22 01:45:00 AM,32978.2,32699.4,15.98,,,,,
1425,10/11/22 02:00:00 AM,32978.2,32677.4,15.99,,,,,
1426,10/11/22 02:15:00 AM,32978.2,32674.3,15.98,,,,,
1427,10/11/22 02:30:00 AM,32978.2,32440.8,15.73,,,,,
1428,10/11/22 02:45:00 AM,32978.2,32031.4,15.40,,,,,
1429,10/11/22 03:00:00 AM,32978.2,32490.3,15.74,,,,,
1430,10/11/22 03:15:00 AM,32978.2,32571.1,15.82,,,,,
1431,10/11/22 03:30:00 AM,32978.2,32515.1,15.74,,,,,
1432,10/11/22 03:45:00 AM,32978.2,32474.8,15.67,,,,,
1433,10/11/22 04:00:00 AM,32978.2,32375.9,15.67,,,,,
1434,10/11/22 04:15:00 AM,32978.2,32391.4,15.65,,,,,
1435,10/11/22 04:30:00 AM,32978.2,32104.0,15.47,,,,,
1436,10/11/22 04:45:00 AM,32978.2,32052.6,15.46,,,,,
1437,10/11/22 05:00:00 AM,32978.2,31926.1,15.43,,,,,
1438,10/11/22 05:15:00 AM,32978.2,31944.1,15.45,,,,,
1439,10/11/22 05:30:00 AM,32978.2,31890.2,15.46,,,,,
1440,10/11/22 05:45:00 AM,32978.2,31998.2,15.52,,,,,
1441,10/11/22 06:00:00 AM,32978.2,31953.1,15.55,,,,,
1442,10/11/22 06:15:00 AM,32978.2,31649.6,15.41,,,,,
1443,10/11/22 06:30:00 AM,32978.2,31549.6,15.39,,,,,
1444,10/11/22 06:45:00 AM,32978.2,31717.5,15.43,,,,,
1445,10/11/22 07:00:00 AM,32978.2,31239.0,15.12,,,,,
1446,10/11/22 07:15:00 AM,32978.2,31155.8,15.12,,,,,
1447,10/11/22 07:30:00 AM,32978.2,31424.1,15.27,,,,,
1448,10/11/22 07:45:00 AM,32978.2,31803.6,15.47,,,,,
1449,10/11/22 08:00:00 AM,32978.2,32363.6,15.66,,,,,
1450,10/11/22 08:15:00 AM,32978.2,32403.7,15.67,,,,,
1451,10/11/22 08:30:00 AM,32978.2,32477.9,15.66,,,,,
1452,10/11/22 08:45:00 AM,32978.2,32530.7,15.72,,,,,
1453,10/11/22 09:00:00 AM,32978.2,32652.3,15.81,,,,,
1454,10/11/22 09:15:00 AM,32978.2,32649.2,15.85,,,,,
1455,10/11/22 09:30:00 AM,32978.2,32686.8,15.89,,,,,
1456,10/11/22 09:45:00 AM,32978.2,32771.7,15.97,,,,,
1457,10/11/22 10:00:00 AM,32978.2,32812.8,16.00,,,,,
1458,10/11/22 10:15:00 AM,32978.2,32812.8,16.09,,,,,
1459,10/11/22 10:30:00 AM,32978.2,32866.6,16.12,,,,,
1460,10/11/22 10:45:00 AM,32978.2,32914.2,16.20,,,,,
1461,10/11/22 11:00:00 AM,32978.2,32923.7,16.25,,,,,
1462,10/11/22 11:15:00 AM,32978.2,32990.7,16.35,,,,,
1463,10/11/22 11:30:00 AM,32978.2,33051.4,16.55,,,,,
1464,10/11/22 11:45:00 AM,32978.2,33186.5,16.85,,,,,
1465,10/11/22 12:00:00 PM,32978.2,33215.6,16.87,,,,,
1466,10/11/22 12:15:00 PM,32978.2,33348.7,17.26,,,,,
1467,10/11/22 12:30:00 PM,32978.2,33205.9,17.31,,,,,
1468,10/11/22 12:45:00 PM,32978.2,33160.7,17.39,,,,,
1469,10/11/22 01:00:00 PM,32978.2,33186.5,17.20,,,,,
1470,10/11/22 01:15:00 PM,32978.2,33106.0,16.95,,,,,
1471,10/11/22 01:30:00 PM,32978.2,33096.4,16.80,,,,,
1472,10/11/22 01:45:00 PM,32978.2,33067.5,16.70,,,,,
1473,10/11/22 02:00:00 PM,32978.2,33122.1,16.70,,,,,
1474,10/11/22 02:15:00 PM,32978.2,33093.1,16.75,,,,,
1475,10/11/22 02:30:00 PM,32978.2,33248.0,16.98,,,,,
1476,10/11/22 02:45:00 PM,32978.2,33286.9,17.13,,,,,
1477,10/11/22 03:00:00 PM,32978.2,33251.2,17.17,,,,,
1478,10/11/22 03:15:00 PM,32978.2,33267.4,17.04,,,,,
1479,10/11/22 03:30:00 PM,32978.2,33261.0,17.07,,,,,
1480,10/11/22 03:45:00 PM,32978.2,33264.2,17.14,,,,,
1481,10/11/22 04:00:00 PM,32978.2,33235.0,17.17,,,,,
1482,10/11/22 04:15:00 PM,32978.2,33212.4,17.15,,,,,
1483,10/11/22 04:30:00 PM,32978.2,33186.5,17.12,,,,,
1484,10/11/22 04:45:00 PM,32978.2,33157.5,17.09,,,,,
1485,10/11/22 05:00:00 PM,32978.2,33073.9,16.98,,,,,
1486,10/11/22 05:15:00 PM,32978.2,33016.2,16.87,,,,,
1487,10/11/22 05:30:00 PM,32978.2,32955.6,16.84,,,,,
1488,10/11/22 05:45:00 PM,32978.2,32907.8,16.79,,,,,
1489,10/11/22 06:00:00 PM,32978.2,32825.4,16.79,,,,,
1490,10/11/22 06:15:00 PM,32978.2,32708.8,16.74,,,,,
1491,10/11/22 06:30:00 PM,32978.2,32549.3,16.68,,,,,
1492,10/11/22 06:45:00 PM,32978.2,32385.2,16.62,,,,,
1493,10/11/22 07:00:00 PM,32978.2,32262.4,16.62,,,,,
1494,10/11/22 07:15:00 PM,32978.2,32228.7,16.64,,,,,
1495,10/11/22 07:30:00 PM,32978.2,32179.9,16.63,,,,,
1496,10/11/22 07:45:00 PM,32978.2,32116.1,16.57,,,,,
1497,10/11/22 08:00:00 PM,32978.2,32088.8,16.53,,,,,
1498,10/11/22 08:15:00 PM,32978.2,32219.6,16.53,,,,,
1499,10/11/22 08:30:00 PM,32978.2,32308.3,16.70,,,,,
1500,10/11/22 08:45:00 PM,32978.2,32599.2,16.62,,,,,
1501,10/11/22 09:00:00 PM,32978.2,32683.7,16.57,,,,,
1502,10/11/22 09:15:00 PM,32978.2,32677.4,16.57,,,,,
1503,10/11/22 09:30:00 PM,32978.2,32624.2,16.55,,,,,
1504,10/11/22 09:45:00 PM,32978.2,32724.5,16.55,,,,,
1505,10/11/22 10:00:00 PM,32978.2,32674.3,16.54,,,,,
1506,10/11/22 10:15:00 PM,32978.2,32762.3,16.50,,,,,
1507,10/11/22 10:30:00 PM,32978.2,32768.6,16.49,,,,,
1508,10/11/22 10:45:00 PM,32978.2,32762.3,16.52,,,,,
1509,10/11/22 11:00:00 PM,32978.2,32746.5,16.54,,,,,
1510,10/11/22 11:15:00 PM,32978.2,32768.6,16.52,,,,,
1511,10/11/22 11:30:00 PM,32978.2,32784.4,16.50,,,,,
1512,10/11/22 11:45:00 PM,32978.2,32649.2,16.49,,,,,
1513,10/12/22 12:00:00 AM,32978.2,32803.3,16.47,,,,,
1514,10/12/22 12:15:00 AM,32978.2,32822.3,16.47,,,,,
1515,10/12/22 12:30:00 AM,32978.2,32752.8,16.42,,,,,
1516,10/12/22 12:45:00 AM,32978.2,32759.1,16.38,,,,,
1517,10/12/22 01:00:00 AM,32978.2,32630.4,16.37,,,,,
1518,10/12/22 01:15:00 AM,32978.2,32749.7,16.39,,,,,
1519,10/12/22 01:30:00 AM,32978.2,32800.1,16.37,,,,,
1520,10/12/22 01:45:00 AM,32978.2,32800.1,16.37,,,,,
1521,10/12/22 02:00:00 AM,32978.2,32797.0,16.37,,,,,
1522,10/12/22 02:15:00 AM,32978.2,32800.1,16.39,,,,,
1523,10/12/22 02:30:00 AM,32978.2,32879.3,16.36,,,,,
1524,10/12/22 02:45:00 AM,32978.2,32872.9,16.35,,,,,
1525,10/12/22 03:00:00 AM,32978.2,32863.4,16.35,,,,,
1526,10/12/22 03:15:00 AM,32978.2,32885.6,16.32,,,,,
1527,10/12/22 03:30:00 AM,32978.2,32787.5,16.27,,,,,
1528,10/12/22 03:45:00 AM,32978.2,32690.0,16.17,,,,,
1529,10/12/22 04:00:00 AM,32978.2,32643.0,16.12,,,,,
1530,10/12/22 04:15:00 AM,32978.2,32825.4,16.22,,,,,
1531,10/12/22 04:30:00 AM,32978.2,32828.6,16.22,,,,,
1532,10/12/22 04:45:00 AM,32978.2,32749.7,16.16,,,,,
1533,10/12/22 05:00:00 AM,32978.2,32749.7,16.19,,,,,
1534,10/12/22 05:15:00 AM,32978.2,32571.1,16.05,,,,,
1535,10/12/22 05:30:00 AM,32978.2,32571.1,16.04,,,,,
1536,10/12/22 05:45:00 AM,32978.2,32621.1,16.05,,,,,
1537,10/12/22 06:00:00 AM,32978.2,32505.8,15.99,,,,,
1538,10/12/22 06:15:00 AM,32978.2,32505.8,16.01,,,,,
1539,10/12/22 06:30:00 AM,32978.2,32558.7,16.09,,,,,
1540,10/12/22 06:45:00 AM,32978.2,32397.5,16.01,,,,,
1541,10/12/22 07:00:00 AM,32978.2,32019.3,15.85,,,,,
1542,10/12/22 07:15:00 AM,32978.2,31977.2,15.90,,,,,
1543,10/12/22 07:30:00 AM,32978.2,31959.1,15.95,,,,,
1544,10/12/22 07:45:00 AM,32978.2,31962.1,15.98,,,,,
1545,10/12/22 08:00:00 AM,32978.2,31989.2,16.04,,,,,
1546,10/12/22 08:15:00 AM,32978.2,31974.2,15.99,,,,,
1547,10/12/22 08:30:00 AM,32978.2,32277.7,16.08,,,,,
1548,10/12/22 08:45:00 AM,32978.2,33807.6,16.21,,,,,
1549,10/12/22 09:00:00 AM,32978.2,33811.0,16.26,,,,,
1550,10/12/22 09:15:00 AM,32978.2,33807.6,16.31,,,,,
1551,10/12/22 09:30:00 AM,32978.2,33891.4,16.33,,,,,
1552,10/12/22 09:45:00 AM,32978.2,33965.5,16.39,,,,,
1553,10/12/22 10:00:00 AM,32978.2,33968.9,16.47,,,,,
1554,10/12/22 10:15:00 AM,32978.2,34009.4,16.50,,,,,
1555,10/12/22 10:30:00 AM,32978.2,34022.9,16.59,,,,,
1556,10/12/22 10:45:00 AM,32978.2,34022.9,16.60,,,,,
1557,10/12/22 11:00:00 AM,32978.2,34100.9,16.66,,,,,
1558,10/12/22 11:15:00 AM,32978.2,34172.5,16.77,,,,,
1559,10/12/22 11:30:00 AM,32978.2,34094.2,16.75,,,,,
1560,10/12/22 11:45:00 AM,32978.2,34169.1,16.84,,,,,
1561,10/12/22 12:00:00 PM,32978.2,34203.2,16.81,,,,,
1562,10/12/22 12:15:00 PM,32978.2,34268.3,16.95,,,,,
1563,10/12/22 12:30:00 PM,32978.2,34333.5,17.09,,,,,
1564,10/12/22 12:45:00 PM,32978.2,34402.5,17.28,,,,,
1565,10/12/22 01:00:00 PM,32978.2,34395.6,17.38,,,,,
1566,10/12/22 01:15:00 PM,32978.2,34444.0,17.49,,,,,
1567,10/12/22 01:30:00 PM,32978.2,34444.0,17.52,,,,,
1568,10/12/22 01:45:00 PM,32978.2,34381.8,17.24,,,,,
1569,10/12/22 02:00:00 PM,32978.2,34548.2,17.38,,,,,
1570,10/12/22 02:15:00 PM,32978.2,34527.3,17.36,,,,,
1571,10/12/22 02:30:00 PM,32978.2,34475.2,17.31,,,,,
1572,10/12/22 02:45:00 PM,32978.2,34485.6,17.31,,,,,
1573,10/12/22 03:00:00 PM,32978.2,34551.7,17.42,,,,,
1574,10/12/22 03:15:00 PM,32978.2,34541.3,17.40,,,,,
1575,10/12/22 03:30:00 PM,32978.2,34590.1,17.63,,,,,
1576,10/12/22 03:45:00 PM,32978.2,34649.5,17.63,,,,,
1577,10/12/22 04:00:00 PM,32978.2,34684.5,17.66,,,,,
1578,10/12/22 04:15:00 PM,32978.2,34674.0,17.56,,,,,
1579,10/12/22 04:30:00 PM,32978.2,34747.8,17.61,,,,,
1580,10/12/22 04:45:00 PM,32978.2,34733.7,17.61,,,,,
1581,10/12/22 05:00:00 PM,32978.2,34684.5,17.56,,,,,
1582,10/12/22 05:15:00 PM,32978.2,34674.0,17.51,,,,,
1583,10/12/22 05:30:00 PM,32978.2,34649.5,17.42,,,,,
1584,10/12/22 05:45:00 PM,32978.2,34541.3,17.35,,,,,
1585,10/12/22 06:00:00 PM,32978.2,34516.9,17.30,,,,,
1586,10/12/22 06:15:00 PM,32978.2,34478.7,17.26,,,,,
1587,10/12/22 06:30:00 PM,32978.2,34457.9,17.29,,,,,
1588,10/12/22 06:45:00 PM,32978.2,34333.5,17.28,,,,,
1589,10/12/22 07:00:00 PM,32978.2,34237.4,17.30,,,,,
1590,10/12/22 07:15:00 PM,32978.2,34165.6,17.26,,,,,
1591,10/12/22 07:30:00 PM,32978.2,34063.6,17.25,,,,,
1592,10/12/22 07:45:00 PM,32978.2,33982.4,17.24,,,,,
1593,10/12/22 08:00:00 PM,32978.2,33955.4,17.23,,,,,
1594,10/12/22 08:15:00 PM,32978.2,33881.4,17.22,,,,,
1595,10/12/22 08:30:00 PM,32978.2,33821.0,17.19,,,,,
1596,10/12/22 08:45:00 PM,32978.2,33854.5,17.13,,,,,
1597,10/12/22 09:00:00 PM,32978.2,33857.9,17.07,,,,,
1598,10/12/22 09:15:00 PM,32978.2,34080.6,17.29,,,,,
1599,10/12/22 09:30:00 PM,32978.2,34343.9,17.11,,,,,
1600,10/12/22 09:45:00 PM,32978.2,34371.5,17.03,,,,,
1601,10/12/22 10:00:00 PM,32978.2,34451.0,16.98,,,,,
1602,10/12/22 10:15:00 PM,32978.2,34440.6,17.01,,,,,
1603,10/12/22 10:30:00 PM,32978.2,34426.7,17.02,,,,,
1604,10/12/22 10:45:00 PM,32978.2,34426.7,17.01,,,,,
1605,10/12/22 11:00:00 PM,32978.2,34471.8,17.01,,,,,
1606,10/12/22 11:15:00 PM,32978.2,34485.6,16.96,,,,,
1607,10/12/22 11:30:00 PM,32978.2,34509.9,17.00,,,,,
1608,10/12/22 11:45:00 PM,32978.2,34461.4,16.98,,,,,
1609,10/13/22 12:00:00 AM,32978.2,34523.9,17.02,,,,,
1610,10/13/22 12:15:00 AM,32978.2,34492.6,17.02,,,,,
1611,10/13/22 12:30:00 AM,32978.2,34506.5,16.97,,,,,
1612,10/13/22 12:45:00 AM,32978.2,34482.2,16.96,,,,,
1613,10/13/22 01:00:00 AM,32978.2,34468.3,16.93,,,,,
1614,10/13/22 01:15:00 AM,32978.2,34409.4,16.91,,,,,
1615,10/13/22 01:30:00 AM,32978.2,34440.6,16.92,,,,,
1616,10/13/22 01:45:00 AM,32978.2,34423.3,16.88,,,,,
1617,10/13/22 02:00:00 AM,32978.2,34499.5,16.87,,,,,
1618,10/13/22 02:15:00 AM,32978.2,34364.6,16.84,,,,,
1619,10/13/22 02:30:00 AM,32978.2,34378.4,16.84,,,,,
1620,10/13/22 02:45:00 AM,32978.2,34433.6,16.85,,,,,
1621,10/13/22 03:00:00 AM,32978.2,34343.9,16.86,,,,,
1622,10/13/22 03:15:00 AM,32978.2,34299.2,16.82,,,,,
1623,10/13/22 03:30:00 AM,32978.2,34247.7,16.82,,,,,
1624,10/13/22 03:45:00 AM,32978.2,34285.4,16.81,,,,,
1625,10/13/22 04:00:00 AM,32978.2,34261.4,16.77,,,,,
1626,10/13/22 04:15:00 AM,32978.2,34264.8,16.74,,,,,
1627,10/13/22 04:30:00 AM,32978.2,34199.8,16.71,,,,,
1628,10/13/22 04:45:00 AM,32978.2,34223.7,16.71,,,,,
1629,10/13/22 05:00:00 AM,32978.2,34220.3,16.71,,,,,
1630,10/13/22 05:15:00 AM,32978.2,34196.4,16.71,,,,,
1631,10/13/22 05:30:00 AM,32978.2,34179.3,16.69,,,,,
1632,10/13/22 05:45:00 AM,32978.2,34213.5,16.70,,,,,
1633,10/13/22 06:00:00 AM,32978.2,34223.7,16.70,,,,,
1634,10/13/22 06:15:00 AM,32978.2,34230.6,16.70,,,,,
1635,10/13/22 06:30:00 AM,32978.2,34247.7,16.70,,,,,
1636,10/13/22 06:45:00 AM,32978.2,34247.7,16.69,,,,,
1637,10/13/22 07:00:00 AM,32978.2,34234.0,16.69,,,,,
1638,10/13/22 07:15:00 AM,32978.2,34213.5,16.69,,,,,
1639,10/13/22 07:30:00 AM,32978.2,34192.9,16.70,,,,,
1640,10/13/22 07:45:00 AM,32978.2,34192.9,16.71,,,,,
1641,10/13/22 08:00:00 AM,32978.2,34186.1,16.73,,,,,
1642,10/13/22 08:15:00 AM,32978.2,34128.2,16.75,,,,,
1643,10/13/22 08:30:00 AM,32978.2,34094.2,16.76,,,,,
1644,10/13/22 08:45:00 AM,32978.2,34100.9,16.77,,,,,
1645,10/13/22 09:00:00 AM,32978.2,34131.6,16.80,,,,,
1646,10/13/22 09:15:00 AM,32978.2,34141.8,16.75,,,,,
1647,10/13/22 09:30:00 AM,32978.2,34189.5,16.76,,,,,
1648,10/13/22 09:45:00 AM,32978.2,34244.3,16.76,,,,,
1649,10/13/22 10:00:00 AM,32978.2,34240.8,16.76,,,,,
1650,10/13/22 10:15:00 AM,32978.2,34234.0,16.75,,,,,
1651,10/13/22 10:30:00 AM,32978.2,34312.9,16.76,,,,,
1652,10/13/22 10:45:00 AM,32978.2,34288.8,16.79,,,,,
1653,10/13/22 11:00:00 AM,32978.2,34347.3,16.80,,,,,
1654,10/13/22 11:15:00 AM,32978.2,34337.0,16.85,,,,,
1655,10/13/22 11:30:00 AM,32978.2,34340.4,16.88,,,,,
1656,10/13/22 11:45:00 AM,32978.2,34378.4,16.90,,,,,
1657,10/13/22 12:00:00 PM,32978.2,34354.2,16.97,,,,,
1658,10/13/22 12:15:00 PM,32978.2,34423.3,17.01,,,,,
1659,10/13/22 12:30:00 PM,32978.2,34416.3,17.06,,,,,
1660,10/13/22 12:45:00 PM,32978.2,34430.2,17.11,,,,,
1661,10/13/22 01:00:00 PM,32978.2,34447.5,17.12,,,,,
1662,10/13/22 01:15:00 PM,32978.2,34475.2,17.17,,,,,
1663,10/13/22 01:30:00 PM,32978.2,34513.4,17.28,,,,,
1664,10/13/22 01:45:00 PM,32978.2,34471.8,17.28,,,,,
1665,10/13/22 02:00:00 PM,32978.2,34447.5,17.22,,,,,
1666,10/13/22 02:15:00 PM,32978.2,34451.0,17.25,,,,,
1667,10/13/22 02:30:00 PM,32978.2,34451.0,17.20,,,,,
1668,10/13/22 02:45:00 PM,32978.2,34454.4,17.23,,,,,
1669,10/13/22 03:00:00 PM,32978.2,34464.8,17.23,,,,,
1670,10/13/22 03:15:00 PM,32978.2,34451.0,17.20,,,,,
1671,10/13/22 03:30:00 PM,32978.2,34388.7,17.17,,,,,
1672,10/13/22 03:45:00 PM,32978.2,34350.8,17.18,,,,,
1673,10/13/22 04:00:00 PM,32978.2,34406.0,17.19,,,,,
1674,10/13/22 04:15:00 PM,32978.2,34402.5,17.20,,,,,
1675,10/13/22 04:30:00 PM,32978.2,34489.1,17.28,,,,,
1676,10/13/22 04:45:00 PM,32978.2,34440.6,17.26,,,,,
1677,10/13/22 05:00:00 PM,32978.2,34419.8,17.23,,,,,
1678,10/13/22 05:15:00 PM,32978.2,34364.6,17.20,,,,,
1679,10/13/22 05:30:00 PM,32978.2,34426.7,17.23,,,,,
1680,10/13/22 05:45:00 PM,32978.2,34444.0,17.24,,,,,
1681,10/13/22 06:00:00 PM,32978.2,34423.3,17.25,,,,,
1682,10/13/22 06:15:00 PM,32978.2,34451.0,17.26,,,,,
1683,10/13/22 06:30:00 PM,32978.2,34485.6,17.26,,,,,
1684,10/13/22 06:45:00 PM,32978.2,34419.8,17.23,,,,,
1685,10/13/22 07:00:00 PM,32978.2,34440.6,17.22,,,,,
1686,10/13/22 07:15:00 PM,32978.2,34412.9,17.22,,,,,
1687,10/13/22 07:30:00 PM,32978.2,34468.3,17.25,,,,,
1688,10/13/22 07:45:00 PM,32978.2,34412.9,17.25,,,,,
1689,10/13/22 08:00:00 PM,32978.2,34343.9,17.26,,,,,
1690,10/13/22 08:15:00 PM,32978.2,34258.0,17.26,,,,,
1691,10/13/22 08:30:00 PM,32978.2,34192.9,17.26,,,,,
1692,10/13/22 08:45:00 PM,32978.2,34070.4,17.26,,,,,
1693,10/13/22 09:00:00 PM,32978.2,33995.9,17.26,,,,,
1694,10/13/22 09:15:00 PM,32978.2,33938.5,17.28,,,,,
1695,10/13/22 09:30:00 PM,32978.2,33847.8,17.29,,,,,
1696,10/13/22 09:45:00 PM,32978.2,33737.5,17.29,,,,,
1697,10/13/22 10:00:00 PM,32978.2,33760.9,17.30,,,,,
1698,10/13/22 10:15:00 PM,32978.2,33995.9,17.31,,,,,
1699,10/13/22 10:30:00 PM,32978.2,34347.3,17.23,,,,,
1700,10/13/22 10:45:00 PM,32978.2,34285.4,17.24,,,,,
1701,10/13/22 11:00:00 PM,32978.2,34371.5,17.23,,,,,
1702,10/13/22 11:15:00 PM,32978.2,34354.2,17.18,,,,,
1703,10/13/22 11:30:00 PM,32978.2,34406.0,17.17,,,,,
1704,10/13/22 11:45:00 PM,32978.2,34378.4,17.17,,,,,
1705,10/14/22 12:00:00 AM,32978.2,34381.8,17.19,,,,,
1706,10/14/22 12:15:00 AM,32978.2,34416.3,17.20,,,,,
1707,10/14/22 12:30:00 AM,32978.2,34361.1,17.20,,,,,
1708,10/14/22 12:45:00 AM,32978.2,34357.7,17.20,,,,,
1709,10/14/22 01:00:00 AM,32978.2,34378.4,17.20,,,,,
1710,10/14/22 01:15:00 AM,32978.2,34343.9,17.23,,,,,
1711,10/14/22 01:30:00 AM,32978.2,34347.3,17.25,,,,,
1712,10/14/22 01:45:00 AM,32978.2,34210.0,17.28,,,,,
1713,10/14/22 02:00:00 AM,32978.2,34240.8,17.29,,,,,
1714,10/14/22 02:15:00 AM,32978.2,34330.1,17.25,,,,,
1715,10/14/22 02:30:00 AM,32978.2,34364.6,17.25,,,,,
1716,10/14/22 02:45:00 AM,32978.2,34378.4,17.25,,,,,
1717,10/14/22 03:00:00 AM,32978.2,34268.3,17.28,,,,,
1718,10/14/22 03:15:00 AM,32978.2,34354.2,17.26,,,,,
1719,10/14/22 03:30:00 AM,32978.2,34433.6,17.25,,,,,
1720,10/14/22 03:45:00 AM,32978.2,34471.8,17.22,,,,,
1721,10/14/22 04:00:00 AM,32978.2,34457.9,17.19,,,,,
1722,10/14/22 04:15:00 AM,32978.2,34412.9,17.19,,,,,
1723,10/14/22 04:30:00 AM,32978.2,34392.2,17.23,,,,,
1724,10/14/22 04:45:00 AM,32978.2,34378.4,17.23,,,,,
1725,10/14/22 05:00:00 AM,32978.2,34357.7,17.24,,,,,
1726,10/14/22 05:15:00 AM,32978.2,34392.2,17.24,,,,,
1727,10/14/22 05:30:00 AM,32978.2,34319.8,17.29,,,,,
1728,10/14/22 05:45:00 AM,32978.2,34330.1,17.29,,,,,
1729,10/14/22 06:00:00 AM,32978.2,34330.1,17.30,,,,,
1730,10/14/22 06:15:00 AM,32978.2,34354.2,17.29,,,,,
1731,10/14/22 06:30:00 AM,32978.2,34299.2,17.33,,,,,
1732,10/14/22 06:45:00 AM,32978.2,34261.4,17.33,,,,,
1733,10/14/22 07:00:00 AM,32978.2,34285.4,17.33,,,,,
1734,10/14/22 07:15:00 AM,32978.2,34285.4,17.35,,,,,
1735,10/14/22 07:30:00 AM,32978.2,34278.6,17.38,,,,,
1736,10/14/22 07:45:00 AM,32978.2,34230.6,17.39,,,,,
1737,10/14/22 08:00:00 AM,32978.2,34275.1,17.38,,,,,
1738,10/14/22 08:15:00 AM,32978.2,34141.8,17.46,,,,,
1739,10/14/22 08:30:00 AM,32978.2,34128.2,17.47,,,,,
1740,10/14/22 08:45:00 AM,32978.2,34148.6,17.49,,,,,
1741,10/14/22 09:00:00 AM,32978.2,34175.9,17.45,,,,,
1742,10/14/22 09:15:00 AM,32978.2,34124.8,17.46,,,,,
1743,10/14/22 09:30:00 AM,32978.2,34155.4,17.47,,,,,
1744,10/14/22 09:45:00 AM,32978.2,34189.5,17.51,,,,,
1745,10/14/22 10:00:00 AM,32978.2,34036.5,17.52,,,,,
1746,10/14/22 10:15:00 AM,32978.2,34220.3,17.47,,,,,
1747,10/14/22 10:30:00 AM,32978.2,34337.0,17.45,,,,,
1748,10/14/22 10:45:00 AM,32978.2,34309.5,17.47,,,,,
1749,10/14/22 11:00:00 AM,32978.2,34155.4,17.52,,,,,
1750,10/14/22 11:15:00 AM,32978.2,34254.5,17.55,,,,,
1751,10/14/22 11:30:00 AM,32978.2,34258.0,17.56,,,,,
1752,10/14/22 11:45:00 AM,32978.2,34169.1,17.57,,,,,
1753,10/14/22 12:00:00 PM,32978.2,34282.0,17.57,,,,,
1754,10/14/22 12:15:00 PM,32978.2,34172.5,17.55,,,,,
1755,10/14/22 12:30:00 PM,32978.2,34213.5,17.53,,,,,
1756,10/14/22 12:45:00 PM,32978.2,34145.2,17.56,,,,,
1757,10/14/22 01:00:00 PM,32978.2,34100.9,17.60,,,,,
1758,10/14/22 01:15:00 PM,32978.2,34036.5,17.62,,,,,
1759,10/14/22 01:30:00 PM,32978.2,34080.6,17.66,,,,,
1760,10/14/22 01:45:00 PM,32978.2,34070.4,17.76,,,,,
1761,10/14/22 02:00:00 PM,32978.2,34043.3,17.79,,,,,
1762,10/14/22 02:15:00 PM,32978.2,33989.1,17.87,,,,,
1763,10/14/22 02:30:00 PM,32978.2,34050.0,17.85,,,,,
1764,10/14/22 02:45:00 PM,32978.2,34165.6,17.73,,,,,
1765,10/14/22 03:00:00 PM,32978.2,34186.1,17.76,,,,,
1766,10/14/22 03:15:00 PM,32978.2,34199.8,17.76,,,,,
1767,10/14/22 03:30:00 PM,32978.2,34254.5,17.79,,,,,
1768,10/14/22 03:45:00 PM,32978.2,34254.5,17.82,,,,,
1769,10/14/22 04:00:00 PM,32978.2,34240.8,17.79,,,,,
1770,10/14/22 04:15:00 PM,32978.2,34306.0,17.80,,,,,
1771,10/14/22 04:30:00 PM,32978.2,34264.8,17.85,,,,,
1772,10/14/22 04:45:00 PM,32978.2,34264.8,17.90,,,,,
1773,10/14/22 05:00:00 PM,32978.2,34306.0,17.90,,,,,
1774,10/14/22 05:15:00 PM,32978.2,34254.5,17.89,,,,,
1775,10/14/22 05:30:00 PM,32978.2,34227.1,17.89,,,,,
1776,10/14/22 05:45:00 PM,32978.2,34230.6,17.88,,,,,
1777,10/14/22 06:00:00 PM,32978.2,34206.6,17.88,,,,,
1778,10/14/22 06:15:00 PM,32978.2,34206.6,17.85,,,,,
1779,10/14/22 06:30:00 PM,32978.2,34199.8,17.85,,,,,
1780,10/14/22 06:45:00 PM,32978.2,34145.2,17.85,,,,,
1781,10/14/22 07:00:00 PM,32978.2,34097.5,17.88,,,,,
