"Plot Title: 21446049_Ptown"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 21446049, SEN S/N: 21446049)","High Range, μS/cm (LGR S/N: 21446049, SEN S/N: 21446049)","Temp, °C (LGR S/N: 21446049, SEN S/N: 21446049)","Coupler Detached (LGR S/N: 21446049)","Coupler Attached (LGR S/N: 21446049)","Host Connected (LGR S/N: 21446049)","Stopped (LGR S/N: 21446049)","End Of File (LGR S/N: 21446049)"
1393,10/10/22 06:00:00 PM,1846.8,1988.3,14.03,,,,,
1394,10/10/22 06:15:00 PM,1805.0,1937.3,14.26,,,,,
1395,10/10/22 06:30:00 PM,1327.8,1509.4,13.90,,,,,
1396,10/10/22 06:45:00 PM,1384.3,1575.4,13.13,,,,,
1397,10/10/22 07:00:00 PM,1373.1,1564.8,12.88,,,,,
1398,10/10/22 07:15:00 PM,1340.6,1529.5,12.85,,,,,
1399,10/10/22 07:30:00 PM,24422.1,29912.1,13.22,,,,,
1400,10/10/22 07:45:00 PM,24995.8,30534.0,13.57,,,,,
1401,10/10/22 08:00:00 PM,25204.1,30905.2,14.10,,,,,
1402,10/10/22 08:15:00 PM,25255.9,30819.9,14.02,,,,,
1403,10/10/22 08:30:00 PM,25367.9,30957.8,14.19,,,,,
1404,10/10/22 08:45:00 PM,25412.1,31057.0,14.35,,,,,
1405,10/10/22 09:00:00 PM,25404.0,31103.4,14.35,,,,,
1406,10/10/22 09:15:00 PM,25518.7,31125.6,14.35,,,,,
1407,10/10/22 09:30:00 PM,25464.3,31121.2,14.35,,,,,
1408,10/10/22 09:45:00 PM,25571.3,31138.9,14.36,,,,,
1409,10/10/22 10:00:00 PM,25623.9,31285.8,14.46,,,,,
1410,10/10/22 10:15:00 PM,25731.5,31312.7,14.49,,,,,
1411,10/10/22 10:30:00 PM,25731.5,31341.8,14.51,,,,,
1412,10/10/22 10:45:00 PM,25731.5,31364.2,14.52,,,,,
1413,10/10/22 11:00:00 PM,25723.3,31353.0,14.52,,,,,
1414,10/10/22 11:15:00 PM,25786.5,31366.5,14.52,,,,,
1415,10/10/22 11:30:00 PM,25723.3,31371.0,14.51,,,,,
1416,10/10/22 11:45:00 PM,25662.4,31395.7,14.54,,,,,
1417,10/11/22 12:00:00 AM,25778.3,31366.5,14.51,,,,,
1418,10/11/22 12:15:00 AM,25607.7,31243.4,14.52,,,,,
1419,10/11/22 12:30:00 AM,25662.4,31288.1,14.54,,,,,
1420,10/11/22 12:45:00 AM,25662.4,31261.3,14.51,,,,,
1421,10/11/22 01:00:00 AM,25778.3,31418.1,14.52,,,,,
1422,10/11/22 01:15:00 AM,25768.1,31418.1,14.52,,,,,
1423,10/11/22 01:30:00 AM,25715.2,31429.4,14.54,,,,,
1424,10/11/22 01:45:00 AM,25768.1,31442.9,14.55,,,,,
1425,10/11/22 02:00:00 AM,25715.2,31391.2,14.49,,,,,
1426,10/11/22 02:15:00 AM,25778.3,31395.7,14.49,,,,,
1427,10/11/22 02:30:00 AM,25599.6,31156.7,14.32,,,,,
1428,10/11/22 02:45:00 AM,25555.1,31094.6,14.13,,,,,
1429,10/11/22 03:00:00 AM,25434.2,31037.1,14.07,,,,,
1430,10/11/22 03:15:00 AM,25547.0,31087.9,14.12,,,,,
1431,10/11/22 03:30:00 AM,25547.0,31134.5,14.17,,,,,
1432,10/11/22 03:45:00 AM,25486.5,31050.4,14.09,,,,,
1433,10/11/22 04:00:00 AM,25434.2,31017.3,14.02,,,,,
1434,10/11/22 04:15:00 AM,25371.9,30966.6,13.97,,,,,
1435,10/11/22 04:30:00 AM,25319.8,30933.7,13.89,,,,,
1436,10/11/22 04:45:00 AM,25208.0,30841.7,13.80,,,,,
1437,10/11/22 05:00:00 AM,25216.0,30771.9,13.72,,,,,
1438,10/11/22 05:15:00 AM,25208.0,30776.3,13.71,,,,,
1439,10/11/22 05:30:00 AM,25319.8,30782.8,13.74,,,,,
1440,10/11/22 05:45:00 AM,25156.3,30680.7,13.58,,,,,
1441,10/11/22 06:00:00 AM,24995.8,30499.6,13.33,,,,,
1442,10/11/22 06:15:00 AM,991.4,1061.0,11.14,,,,,
1443,10/11/22 06:30:00 AM,968.5,1038.8,10.27,,,,,
1444,10/11/22 06:45:00 AM,968.0,1038.2,9.95,,,,,
1445,10/11/22 07:00:00 AM,975.8,1046.6,10.10,,,,,
1446,10/11/22 07:15:00 AM,978.4,1051.0,11.23,,,,,
1447,10/11/22 07:30:00 AM,23792.0,28921.2,12.08,,,,,
1448,10/11/22 07:45:00 AM,24538.1,29960.0,12.49,,,,,
1449,10/11/22 08:00:00 AM,24807.0,30341.4,13.00,,,,,
1450,10/11/22 08:15:00 AM,25017.6,30538.3,13.29,,,,,
1451,10/11/22 08:30:00 AM,25658.3,30924.9,13.55,,,,,
1452,10/11/22 08:45:00 AM,25597.5,30911.8,13.46,,,,,
1453,10/11/22 09:00:00 AM,25764.0,31057.0,13.69,,,,,
1454,10/11/22 09:15:00 AM,25976.8,31292.6,13.95,,,,,
1455,10/11/22 09:30:00 AM,26139.7,31472.2,14.16,,,,,
1456,10/11/22 09:45:00 AM,26077.7,31512.9,14.22,,,,,
1457,10/11/22 10:00:00 AM,26015.9,31465.4,14.14,,,,,
1458,10/11/22 10:15:00 AM,26069.4,31445.2,14.14,,,,,
1459,10/11/22 10:30:00 AM,26069.4,31488.0,14.17,,,,,
1460,10/11/22 10:45:00 AM,26123.1,31544.5,14.27,,,,,
1461,10/11/22 11:00:00 AM,26123.1,31508.3,14.19,,,,,
1462,10/11/22 11:15:00 AM,26114.8,31501.6,14.23,,,,,
1463,10/11/22 11:30:00 AM,26114.8,31501.6,14.19,,,,,
1464,10/11/22 11:45:00 AM,26114.8,31512.9,14.21,,,,,
1465,10/11/22 12:00:00 PM,26106.6,31553.6,14.27,,,,,
1466,10/11/22 12:15:00 PM,26278.6,31680.9,14.44,,,,,
1467,10/11/22 12:30:00 PM,26214.2,31676.3,14.45,,,,,
1468,10/11/22 12:45:00 PM,26443.4,31875.6,14.66,,,,,
1469,10/11/22 01:00:00 PM,26443.4,31924.0,14.71,,,,,
1470,10/11/22 01:15:00 PM,26554.6,32028.1,14.84,,,,,
1471,10/11/22 01:30:00 PM,26544.1,32104.8,14.96,,,,,
1472,10/11/22 01:45:00 PM,26609.3,32081.6,14.94,,,,,
1473,10/11/22 02:00:00 PM,26600.9,32130.5,15.02,,,,,
1474,10/11/22 02:15:00 PM,26655.7,32153.8,15.03,,,,,
1475,10/11/22 02:30:00 PM,26655.7,32123.5,14.99,,,,,
1476,10/11/22 02:45:00 PM,26592.4,32130.5,14.99,,,,,
1477,10/11/22 03:00:00 PM,26721.2,32153.8,15.02,,,,,
1478,10/11/22 03:15:00 PM,26712.7,32160.8,15.05,,,,,
1479,10/11/22 03:30:00 PM,26704.3,32188.8,15.07,,,,,
1480,10/11/22 03:45:00 PM,26638.8,32174.8,15.08,,,,,
1481,10/11/22 04:00:00 PM,26704.3,32186.5,15.12,,,,,
1482,10/11/22 04:15:00 PM,26759.3,32209.9,15.13,,,,,
1483,10/11/22 04:30:00 PM,26695.8,32247.4,15.19,,,,,
1484,10/11/22 04:45:00 PM,26750.8,32299.0,15.22,,,,,
1485,10/11/22 05:00:00 PM,26742.4,32289.6,15.27,,,,,
1486,10/11/22 05:15:00 PM,26863.4,32320.2,15.34,,,,,
1487,10/11/22 05:30:00 PM,26863.4,32362.6,15.40,,,,,
1488,10/11/22 05:45:00 PM,26863.4,32383.9,15.41,,,,,
1489,10/11/22 06:00:00 PM,26750.8,32256.8,15.25,,,,,
1490,10/11/22 06:15:00 PM,893.5,931.6,14.16,,,,,
1491,10/11/22 06:30:00 PM,25974.8,31252.4,14.16,,,,,
1492,10/11/22 06:45:00 PM,25815.0,30903.0,13.97,,,,,
1493,10/11/22 07:00:00 PM,25634.0,30802.4,13.85,,,,,
1494,10/11/22 07:15:00 PM,25406.0,30497.5,13.52,,,,,
1495,10/11/22 07:30:00 PM,25202.1,30228.9,13.18,,,,,
1496,10/11/22 07:45:00 PM,25144.4,30171.9,13.20,,,,,
1497,10/11/22 08:00:00 PM,25136.4,30115.0,13.14,,,,,
1498,10/11/22 08:15:00 PM,24873.7,29740.1,12.80,,,,,
1499,10/11/22 08:30:00 PM,25627.9,30995.2,13.83,,,,,
1500,10/11/22 08:45:00 PM,26121.0,31690.0,14.60,,,,,
1501,10/11/22 09:00:00 PM,26183.1,31683.1,14.55,,,,,
1502,10/11/22 09:15:00 PM,26409.9,31914.8,14.89,,,,,
1503,10/11/22 09:30:00 PM,26345.2,31937.9,14.89,,,,,
1504,10/11/22 09:45:00 PM,26464.3,31921.7,14.91,,,,,
1505,10/11/22 10:00:00 PM,26409.9,31921.7,14.85,,,,,
1506,10/11/22 10:15:00 PM,26401.6,31864.1,14.80,,,,,
1507,10/11/22 10:30:00 PM,26345.2,31841.1,14.74,,,,,
1508,10/11/22 10:45:00 PM,26345.2,31831.9,14.75,,,,,
1509,10/11/22 11:00:00 PM,26401.6,31880.2,14.79,,,,,
1510,10/11/22 11:15:00 PM,26401.6,31914.8,14.85,,,,,
1511,10/11/22 11:30:00 PM,26393.2,31951.7,14.92,,,,,
1512,10/11/22 11:45:00 PM,26456.0,32002.6,14.94,,,,,
1513,10/12/22 12:00:00 AM,26447.6,31984.1,14.93,,,,,
1514,10/12/22 12:15:00 AM,26510.5,31998.0,14.92,,,,,
1515,10/12/22 12:30:00 AM,26456.0,31958.7,14.89,,,,,
1516,10/12/22 12:45:00 AM,26456.0,31988.7,14.93,,,,,
1517,10/12/22 01:00:00 AM,26510.5,32023.5,14.96,,,,,
1518,10/12/22 01:15:00 AM,26556.7,32018.9,14.97,,,,,
1519,10/12/22 01:30:00 AM,26502.1,31995.7,14.96,,,,,
1520,10/12/22 01:45:00 AM,26447.6,32016.5,14.94,,,,,
1521,10/12/22 02:00:00 AM,26447.6,31967.9,14.92,,,,,
1522,10/12/22 02:15:00 AM,26502.1,31988.7,14.92,,,,,
1523,10/12/22 02:30:00 AM,26502.1,31979.5,14.91,,,,,
1524,10/12/22 02:45:00 AM,26439.2,32007.3,14.92,,,,,
1525,10/12/22 03:00:00 AM,26384.9,31917.1,14.88,,,,,
1526,10/12/22 03:15:00 AM,26384.9,31854.9,14.82,,,,,
1527,10/12/22 03:30:00 AM,26384.9,31836.5,14.78,,,,,
1528,10/12/22 03:45:00 AM,26328.5,31774.6,14.71,,,,,
1529,10/12/22 04:00:00 AM,26328.5,31756.2,14.70,,,,,
1530,10/12/22 04:15:00 AM,26328.5,31770.0,14.71,,,,,
1531,10/12/22 04:30:00 AM,26212.1,31683.1,14.63,,,,,
1532,10/12/22 04:45:00 AM,26212.1,31639.9,14.56,,,,,
1533,10/12/22 05:00:00 AM,26150.0,31633.0,14.54,,,,,
1534,10/12/22 05:15:00 AM,26150.0,31624.0,14.52,,,,,
1535,10/12/22 05:30:00 AM,26150.0,31617.1,14.50,,,,,
1536,10/12/22 05:45:00 AM,26096.3,31508.3,14.32,,,,,
1537,10/12/22 06:00:00 AM,26042.6,31404.7,14.21,,,,,
1538,10/12/22 06:15:00 AM,25874.3,31288.1,14.04,,,,,
1539,10/12/22 06:30:00 AM,25874.3,31183.3,13.94,,,,,
1540,10/12/22 06:45:00 AM,25762.0,31085.7,13.83,,,,,
1541,10/12/22 07:00:00 AM,25650.2,30942.5,13.69,,,,,
1542,10/12/22 07:15:00 AM,25369.9,30518.9,13.46,,,,,
1543,10/12/22 07:30:00 AM,25375.9,30439.6,13.30,,,,,
1544,10/12/22 07:45:00 AM,25530.9,30785.0,13.63,,,,,
1545,10/12/22 08:00:00 AM,24989.9,29945.4,13.42,,,,,
1546,10/12/22 08:15:00 AM,25583.4,30874.5,13.71,,,,,
1547,10/12/22 08:30:00 AM,25972.7,31326.1,14.14,,,,,
1548,10/12/22 08:45:00 AM,25966.5,31411.4,14.26,,,,,
1549,10/12/22 09:00:00 AM,26133.4,31576.3,14.51,,,,,
1550,10/12/22 09:15:00 AM,26297.3,31721.9,14.71,,,,,
1551,10/12/22 09:30:00 AM,26351.5,31779.1,14.74,,,,,
1552,10/12/22 09:45:00 AM,26289.0,31728.8,14.74,,,,,
1553,10/12/22 10:00:00 AM,26289.0,31747.1,14.74,,,,,
1554,10/12/22 10:15:00 AM,26405.8,31760.8,14.77,,,,,
1555,10/12/22 10:30:00 AM,26334.8,31834.2,14.87,,,,,
1556,10/12/22 10:45:00 AM,26389.0,31949.4,14.99,,,,,
1557,10/12/22 11:00:00 AM,26443.4,31979.5,15.05,,,,,
1558,10/12/22 11:15:00 AM,26497.9,32030.5,15.08,,,,,
1559,10/12/22 11:30:00 AM,26554.6,32111.8,15.21,,,,,
1560,10/12/22 11:45:00 AM,26609.3,32170.1,15.29,,,,,
1561,10/12/22 12:00:00 PM,26664.1,32181.8,15.33,,,,,
1562,10/12/22 12:15:00 PM,26784.8,32259.1,15.40,,,,,
1563,10/12/22 12:30:00 PM,26776.3,32313.2,15.50,,,,,
1564,10/12/22 12:45:00 PM,26831.5,32398.0,15.57,,,,,
1565,10/12/22 01:00:00 PM,26823.0,32426.4,15.63,,,,,
1566,10/12/22 01:15:00 PM,26888.9,32447.7,15.63,,,,,
1567,10/12/22 01:30:00 PM,26831.5,32400.4,15.58,,,,,
1568,10/12/22 01:45:00 PM,26888.9,32454.8,15.68,,,,,
1569,10/12/22 02:00:00 PM,26944.3,32433.5,15.67,,,,,
1570,10/12/22 02:15:00 PM,26935.8,32473.8,15.69,,,,,
1571,10/12/22 02:30:00 PM,26935.8,32545.0,15.80,,,,,
1572,10/12/22 02:45:00 PM,26993.5,32556.9,15.82,,,,,
1573,10/12/22 03:00:00 PM,26993.5,32576.0,15.85,,,,,
1574,10/12/22 03:15:00 PM,27107.1,32571.2,15.88,,,,,
1575,10/12/22 03:30:00 PM,26982.8,32623.7,15.91,,,,,
1576,10/12/22 03:45:00 PM,26918.7,32590.3,15.92,,,,,
1577,10/12/22 04:00:00 PM,27107.1,32607.0,15.94,,,,,
1578,10/12/22 04:15:00 PM,26982.8,32587.9,15.86,,,,,
1579,10/12/22 04:30:00 PM,27049.1,32578.4,15.94,,,,,
1580,10/12/22 04:45:00 PM,27040.6,32630.9,15.97,,,,,
1581,10/12/22 05:00:00 PM,27032.0,32621.3,16.02,,,,,
1582,10/12/22 05:15:00 PM,27096.3,32602.2,15.97,,,,,
1583,10/12/22 05:30:00 PM,27040.6,32535.5,15.99,,,,,
1584,10/12/22 05:45:00 PM,27032.0,32547.4,16.00,,,,,
1585,10/12/22 06:00:00 PM,27137.2,32685.9,16.44,,,,,
1586,10/12/22 06:15:00 PM,27087.8,32573.6,16.16,,,,,
1587,10/12/22 06:30:00 PM,26910.2,32471.4,15.90,,,,,
1588,10/12/22 06:45:00 PM,26910.2,32435.9,15.81,,,,,
1589,10/12/22 07:00:00 PM,26797.5,32301.4,15.66,,,,,
1590,10/12/22 07:15:00 PM,26676.8,32123.5,15.43,,,,,
1591,10/12/22 07:30:00 PM,26495.8,31947.1,15.13,,,,,
1592,10/12/22 07:45:00 PM,25978.9,31285.8,14.84,,,,,
1593,10/12/22 08:00:00 PM,25806.9,31057.0,14.63,,,,,
1594,10/12/22 08:15:00 PM,25694.9,30953.5,14.49,,,,,
1595,10/12/22 08:30:00 PM,25753.9,30942.5,14.40,,,,,
1596,10/12/22 08:45:00 PM,26048.8,31433.9,14.46,,,,,
1597,10/12/22 09:00:00 PM,26324.4,31861.8,15.10,,,,,
1598,10/12/22 09:15:00 PM,26550.4,32011.9,15.36,,,,,
1599,10/12/22 09:30:00 PM,26550.4,32021.2,15.34,,,,,
1600,10/12/22 09:45:00 PM,26668.3,32198.2,15.50,,,,,
1601,10/12/22 10:00:00 PM,26725.4,32188.8,15.55,,,,,
1602,10/12/22 10:15:00 PM,26725.4,32252.1,15.55,,,,,
1603,10/12/22 10:30:00 PM,26725.4,32296.7,15.58,,,,,
1604,10/12/22 10:45:00 PM,26725.4,32280.2,15.55,,,,,
1605,10/12/22 11:00:00 PM,26487.4,32014.2,15.62,,,,,
1606,10/12/22 11:15:00 PM,26307.7,31655.8,15.68,,,,,
1607,10/12/22 11:30:00 PM,26901.7,32450.1,15.73,,,,,
1608,10/12/22 11:45:00 PM,26901.7,32438.2,15.72,,,,,
1609,10/13/22 12:00:00 AM,26901.7,32409.8,15.68,,,,,
1610,10/13/22 12:15:00 AM,26835.7,32398.0,15.68,,,,,
1611,10/13/22 12:30:00 AM,26835.7,32369.7,15.66,,,,,
1612,10/13/22 12:45:00 AM,26901.7,32402.8,15.64,,,,,
1613,10/13/22 01:00:00 AM,26893.2,32438.2,15.69,,,,,
1614,10/13/22 01:15:00 AM,26901.7,32381.5,15.64,,,,,
1615,10/13/22 01:30:00 AM,26835.7,32317.9,15.57,,,,,
1616,10/13/22 01:45:00 AM,26835.7,32346.1,15.57,,,,,
1617,10/13/22 02:00:00 AM,26717.0,32317.9,15.50,,,,,
1618,10/13/22 02:15:00 AM,26772.0,32282.6,15.50,,,,,
1619,10/13/22 02:30:00 AM,26780.5,32214.6,15.43,,,,,
1620,10/13/22 02:45:00 AM,26659.9,32207.6,15.41,,,,,
1621,10/13/22 03:00:00 AM,26659.9,32163.1,15.35,,,,,
1622,10/13/22 03:15:00 AM,26596.7,32083.9,15.31,,,,,
1623,10/13/22 03:30:00 AM,26651.5,32118.8,15.38,,,,,
1624,10/13/22 03:45:00 AM,26651.5,32125.8,15.43,,,,,
1625,10/13/22 04:00:00 AM,26651.5,32144.5,15.43,,,,,
1626,10/13/22 04:15:00 AM,26596.7,32128.1,15.39,,,,,
1627,10/13/22 04:30:00 AM,26588.2,32039.7,15.38,,,,,
1628,10/13/22 04:45:00 AM,26533.6,32063.0,15.36,,,,,
1629,10/13/22 05:00:00 AM,26588.2,32032.8,15.34,,,,,
1630,10/13/22 05:15:00 AM,26588.2,32007.3,15.34,,,,,
1631,10/13/22 05:30:00 AM,26588.2,32035.1,15.38,,,,,
1632,10/13/22 05:45:00 AM,26525.2,31995.7,15.41,,,,,
1633,10/13/22 06:00:00 AM,26525.2,31947.1,15.39,,,,,
1634,10/13/22 06:15:00 AM,26525.2,31896.3,15.38,,,,,
1635,10/13/22 06:30:00 AM,26462.2,31852.6,15.36,,,,,
1636,10/13/22 06:45:00 AM,26407.8,31834.2,15.35,,,,,
1637,10/13/22 07:00:00 AM,26407.8,31799.8,15.33,,,,,
1638,10/13/22 07:15:00 AM,26347.3,31781.4,15.30,,,,,
1639,10/13/22 07:30:00 AM,26347.3,31776.9,15.29,,,,,
1640,10/13/22 07:45:00 AM,26293.2,31664.9,15.19,,,,,
1641,10/13/22 08:00:00 AM,26284.8,31655.8,15.20,,,,,
1642,10/13/22 08:15:00 AM,26399.5,31763.1,15.35,,,,,
1643,10/13/22 08:30:00 AM,26399.5,31774.6,15.41,,,,,
1644,10/13/22 08:45:00 AM,26447.6,31820.4,15.49,,,,,
1645,10/13/22 09:00:00 AM,26393.2,31827.3,15.55,,,,,
1646,10/13/22 09:15:00 AM,26447.6,31873.3,15.63,,,,,
1647,10/13/22 09:30:00 AM,26447.6,31884.8,15.68,,,,,
1648,10/13/22 09:45:00 AM,26502.1,31924.0,15.74,,,,,
1649,10/13/22 10:00:00 AM,26556.7,32025.8,15.80,,,,,
1650,10/13/22 10:15:00 AM,26729.7,32188.8,15.85,,,,,
1651,10/13/22 10:30:00 AM,26729.7,32238.0,15.85,,,,,
1652,10/13/22 10:45:00 AM,26729.7,32280.2,15.82,,,,,
1653,10/13/22 11:00:00 AM,26784.8,32270.8,15.86,,,,,
1654,10/13/22 11:15:00 AM,26784.8,32280.2,15.86,,,,,
1655,10/13/22 11:30:00 AM,26784.8,32273.2,15.83,,,,,
1656,10/13/22 11:45:00 AM,26848.5,32308.4,15.85,,,,,
1657,10/13/22 12:00:00 PM,26906.0,32433.5,15.92,,,,,
1658,10/13/22 12:15:00 PM,26897.4,32459.5,15.97,,,,,
1659,10/13/22 12:30:00 PM,26952.9,32528.4,16.01,,,,,
1660,10/13/22 12:45:00 PM,27008.5,32490.4,16.06,,,,,
1661,10/13/22 01:00:00 PM,27074.9,32599.8,16.11,,,,,
1662,10/13/22 01:15:00 PM,27074.9,32669.2,16.15,,,,,
1663,10/13/22 01:30:00 PM,27130.7,32652.4,16.18,,,,,
1664,10/13/22 01:45:00 PM,27188.8,32630.9,16.19,,,,,
1665,10/13/22 02:00:00 PM,27130.7,32669.2,16.21,,,,,
1666,10/13/22 02:15:00 PM,27130.7,32659.6,16.20,,,,,
1667,10/13/22 02:30:00 PM,27066.3,32659.6,16.20,,,,,
1668,10/13/22 02:45:00 PM,27122.1,32638.1,16.18,,,,,
1669,10/13/22 03:00:00 PM,27122.1,32638.1,16.19,,,,,
1670,10/13/22 03:15:00 PM,27122.1,32614.2,16.16,,,,,
1671,10/13/22 03:30:00 PM,27066.3,32609.4,16.15,,,,,
1672,10/13/22 03:45:00 PM,27066.3,32545.0,16.14,,,,,
1673,10/13/22 04:00:00 PM,27066.3,32561.7,16.11,,,,,
1674,10/13/22 04:15:00 PM,26999.9,32542.7,16.11,,,,,
1675,10/13/22 04:30:00 PM,26944.3,32464.3,16.11,,,,,
1676,10/13/22 04:45:00 PM,27008.5,32464.3,16.13,,,,,
1677,10/13/22 05:00:00 PM,26991.3,32521.3,16.11,,,,,
1678,10/13/22 05:15:00 PM,26944.3,32488.0,16.13,,,,,
1679,10/13/22 05:30:00 PM,26935.8,32454.8,16.14,,,,,
1680,10/13/22 05:45:00 PM,26999.9,32443.0,16.13,,,,,
1681,10/13/22 06:00:00 PM,26991.3,32478.5,16.13,,,,,
1682,10/13/22 06:15:00 PM,26982.8,32452.4,16.11,,,,,
1683,10/13/22 06:30:00 PM,27049.1,32452.4,16.09,,,,,
1684,10/13/22 06:45:00 PM,26982.8,32478.5,16.10,,,,,
1685,10/13/22 07:00:00 PM,26982.8,32339.1,16.10,,,,,
1686,10/13/22 07:15:00 PM,26982.8,32419.3,16.13,,,,,
1687,10/13/22 07:30:00 PM,26974.2,32393.3,16.19,,,,,
1688,10/13/22 07:45:00 PM,26974.2,32360.3,16.21,,,,,
1689,10/13/22 08:00:00 PM,26782.6,32191.2,16.24,,,,,
1690,10/13/22 08:15:00 PM,26901.7,32372.1,16.29,,,,,
1691,10/13/22 08:30:00 PM,26957.2,32350.8,16.34,,,,,
1692,10/13/22 08:45:00 PM,26893.2,32334.3,16.37,,,,,
1693,10/13/22 09:00:00 PM,26893.2,32329.6,16.38,,,,,
1694,10/13/22 09:15:00 PM,26957.2,32362.6,16.38,,,,,
1695,10/13/22 09:30:00 PM,26957.2,32362.6,16.35,,,,,
1696,10/13/22 09:45:00 PM,26957.2,32362.6,16.37,,,,,
1697,10/13/22 10:00:00 PM,26948.6,32386.2,16.35,,,,,
1698,10/13/22 10:15:00 PM,26957.2,32431.1,16.37,,,,,
1699,10/13/22 10:30:00 PM,26948.6,32381.5,16.37,,,,,
1700,10/13/22 10:45:00 PM,27070.6,32485.6,16.39,,,,,
1701,10/13/22 11:00:00 PM,27070.6,32514.1,16.41,,,,,
1702,10/13/22 11:15:00 PM,27135.0,32547.4,16.34,,,,,
1703,10/13/22 11:30:00 PM,27135.0,32571.2,16.33,,,,,
1704,10/13/22 11:45:00 PM,27135.0,32609.4,16.32,,,,,
1705,10/14/22 12:00:00 AM,27191.0,32657.2,16.32,,,,,
1706,10/14/22 12:15:00 AM,27191.0,32664.4,16.33,,,,,
1707,10/14/22 12:30:00 AM,27191.0,32678.7,16.34,,,,,
1708,10/14/22 12:45:00 AM,27135.0,32657.2,16.33,,,,,
1709,10/14/22 01:00:00 AM,27135.0,32633.3,16.30,,,,,
1710,10/14/22 01:15:00 AM,27191.0,32633.3,16.27,,,,,
1711,10/14/22 01:30:00 AM,27191.0,32640.4,16.25,,,,,
1712,10/14/22 01:45:00 AM,27126.4,32590.3,16.25,,,,,
1713,10/14/22 02:00:00 AM,27182.4,32607.0,16.25,,,,,
1714,10/14/22 02:15:00 AM,27249.2,32595.1,16.28,,,,,
1715,10/14/22 02:30:00 AM,27182.4,32595.1,16.28,,,,,
1716,10/14/22 02:45:00 AM,27117.8,32578.4,16.29,,,,,
1717,10/14/22 03:00:00 AM,27165.1,32583.1,16.29,,,,,
1718,10/14/22 03:15:00 AM,27165.1,32576.0,16.32,,,,,
1719,10/14/22 03:30:00 AM,27165.1,32599.8,16.33,,,,,
1720,10/14/22 03:45:00 AM,27165.1,32542.7,16.30,,,,,
1721,10/14/22 04:00:00 AM,27165.1,32595.1,16.34,,,,,
1722,10/14/22 04:15:00 AM,27165.1,32578.4,16.35,,,,,
1723,10/14/22 04:30:00 AM,27165.1,32578.4,16.37,,,,,
1724,10/14/22 04:45:00 AM,27223.3,32607.0,16.41,,,,,
1725,10/14/22 05:00:00 AM,27156.5,32607.0,16.42,,,,,
1726,10/14/22 05:15:00 AM,27279.5,32683.5,16.46,,,,,
1727,10/14/22 05:30:00 AM,27344.5,32702.7,16.47,,,,,
1728,10/14/22 05:45:00 AM,27214.7,32702.7,16.48,,,,,
1729,10/14/22 06:00:00 AM,27288.2,32657.2,16.47,,,,,
1730,10/14/22 06:15:00 AM,27214.7,32633.3,16.46,,,,,
1731,10/14/22 06:30:00 AM,27214.7,32566.5,16.49,,,,,
1732,10/14/22 06:45:00 AM,27214.7,32549.8,16.51,,,,,
1733,10/14/22 07:00:00 AM,27206.1,32530.8,16.53,,,,,
1734,10/14/22 07:15:00 AM,27139.3,32540.3,16.53,,,,,
1735,10/14/22 07:30:00 AM,27139.3,32540.3,16.62,,,,,
1736,10/14/22 07:45:00 AM,27253.6,32535.5,16.66,,,,,
1737,10/14/22 08:00:00 AM,27130.7,32435.9,16.70,,,,,
1738,10/14/22 08:15:00 AM,27195.3,32576.0,16.72,,,,,
1739,10/14/22 08:30:00 AM,27186.7,32471.4,16.86,,,,,
1740,10/14/22 08:45:00 AM,27130.7,32511.7,16.80,,,,,
1741,10/14/22 09:00:00 AM,26708.5,31910.2,16.96,,,,,
1742,10/14/22 09:15:00 AM,27066.3,32263.8,17.02,,,,,
1743,10/14/22 09:30:00 AM,27049.1,32179.5,17.09,,,,,
1744,10/14/22 09:45:00 AM,27122.1,32383.9,16.94,,,,,
1745,10/14/22 10:00:00 AM,27122.1,32490.4,16.93,,,,,
1746,10/14/22 10:15:00 AM,27244.9,32473.8,16.93,,,,,
1747,10/14/22 10:30:00 AM,27178.1,32502.2,16.99,,,,,
1748,10/14/22 10:45:00 AM,27236.3,32559.3,16.96,,,,,
1749,10/14/22 11:00:00 AM,27139.3,32573.6,16.95,,,,,
1750,10/14/22 11:15:00 AM,27156.5,32568.8,16.96,,,,,
1751,10/14/22 11:30:00 AM,27100.6,32545.0,16.95,,,,,
1752,10/14/22 11:45:00 AM,27044.9,32540.3,16.94,,,,,
1753,10/14/22 12:00:00 PM,27100.6,32547.4,16.90,,,,,
1754,10/14/22 12:15:00 PM,27147.9,32535.5,16.81,,,,,
1755,10/14/22 12:30:00 PM,26497.9,31719.7,16.84,,,,,
1756,10/14/22 12:45:00 PM,27027.7,32552.2,16.76,,,,,
1757,10/14/22 01:00:00 PM,27027.7,32552.2,16.76,,,,,
1758,10/14/22 01:15:00 PM,27083.5,32559.3,16.74,,,,,
1759,10/14/22 01:30:00 PM,27092.1,32566.5,16.75,,,,,
1760,10/14/22 01:45:00 PM,27147.9,32599.8,16.77,,,,,
1761,10/14/22 02:00:00 PM,27027.7,32549.8,16.80,,,,,
1762,10/14/22 02:15:00 PM,27092.1,32566.5,16.80,,,,,
1763,10/14/22 02:30:00 PM,27092.1,32568.8,16.80,,,,,
1764,10/14/22 02:45:00 PM,27147.9,32571.2,16.81,,,,,
